datetime,Flow_metersCubedPerSecond,Water_Temperature_celsius,Salinity_practicalSalinityUnits
1982-04-06 00:00:00,16.140161,8.337463347,3.5
1982-04-07 00:00:00,16.703663,8.53421484,3.5
1982-04-08 00:00:00,16.297892,8.741935069,3.5
1982-04-09 00:00:00,17.648027,8.937888287,3.5
1982-04-10 00:00:00,18.097705,9.138905281,3.5
1982-04-11 00:00:00,18.221636,9.361212645,3.5
1982-04-12 00:00:00,17.332093,9.591405216,3.5
1982-04-13 00:00:00,17.391644,9.827776881,3.5
1982-04-14 00:00:00,16.816044,10.07007563,3.5
1982-04-15 00:00:00,16.241732,10.31565318,3.5
1982-04-16 00:00:00,12.831275,10.5543123,3.5
1982-04-17 00:00:00,15.580701,10.80718165,3.5
1982-04-18 00:00:00,15.109619,11.0589282,3.5
1982-04-19 00:00:00,10.737478,11.29885428,3.5
1982-04-20 00:00:00,12.01553,11.55781627,3.5
1982-04-21 00:00:00,11.539559,11.81424633,3.5
1982-04-22 00:00:00,11.001144,12.07236426,3.5
1982-04-23 00:00:00,11.950798,12.33509157,3.5
1982-04-24 00:00:00,11.900423,12.59699886,3.5
1982-04-25 00:00:00,11.36697,12.85393736,3.5
1982-04-26 00:00:00,10.799776,13.09112775,3.5
1982-04-27 00:00:00,8.774747,13.34359904,3.5
1982-04-28 00:00:00,10.296748,13.61171934,3.5
1982-04-29 00:00:00,9.811843,13.87059549,3.5
1982-04-30 00:00:00,9.400941,14.12703983,3.5
1982-05-01 00:00:00,9.088,14.38039139,0.1
1982-05-02 00:00:00,8.679172,14.63720796,0.1
1982-05-03 00:00:00,8.204941,14.89650373,0.1
1982-05-04 00:00:00,7.986262,15.13334134,0.1
1982-05-05 00:00:00,9.546346,15.22495505,0.1
1982-05-06 00:00:00,10.262478,15.40423601,0.1
1982-05-07 00:00:00,10.036076,15.65659723,0.1
1982-05-08 00:00:00,9.740405,15.89429093,0.1
1982-05-09 00:00:00,9.401025,16.13474742,0.1
1982-05-10 00:00:00,9.022741,16.38047351,0.1
1982-05-11 00:00:00,8.654605,16.62131994,0.1
1982-05-12 00:00:00,8.358492,16.86265812,0.1
1982-05-13 00:00:00,8.080393,17.10448499,0.1
1982-05-14 00:00:00,7.823678,17.34097505,0.1
1982-05-15 00:00:00,7.872272,17.52599166,0.1
1982-05-16 00:00:00,8.239443,17.69995567,0.1
1982-05-17 00:00:00,8.11761,17.91208722,0.1
1982-05-18 00:00:00,8.449578,18.08977614,0.1
1982-05-19 00:00:00,7.537253,18.25209122,0.1
1982-05-20 00:00:00,8.597035,18.48456027,0.1
1982-05-21 00:00:00,8.988016,18.64533244,0.1
1982-05-22 00:00:00,9.604221,18.80506631,0.1
1982-05-23 00:00:00,9.389214,19.02978003,0.1
1982-05-24 00:00:00,9.2015,19.24450267,0.1
1982-05-25 00:00:00,9.030857,19.45359236,0.1
1982-05-26 00:00:00,9.628187,19.5860875,0.1
1982-05-27 00:00:00,9.791984,19.76814969,0.1
1982-05-28 00:00:00,9.735538,19.96471582,0.1
1982-05-29 00:00:00,10.259223,20.10154639,0.1
1982-05-30 00:00:00,10.456348,20.27335929,0.1
1982-05-31 00:00:00,5.659674,20.33746879,0.1
1982-06-01 00:00:00,5.342516,20.54789844,0.1
1982-06-02 00:00:00,6.522572,20.83633792,0.1
1982-06-03 00:00:00,6.236126,21.05441586,0.1
1982-06-04 00:00:00,4.249968,21.18989511,0.1
1982-06-05 00:00:00,8.156473,21.51410529,0.1
1982-06-06 00:00:00,8.113109,21.67037281,0.1
1982-06-07 00:00:00,8.112248,21.84273086,0.1
1982-06-08 00:00:00,7.67588,22.04056801,0.1
1982-06-09 00:00:00,4.641932,22.17563125,0.1
1982-06-10 00:00:00,7.107296,22.4047151,0.1
1982-06-11 00:00:00,5.443827,22.55990664,0.1
1982-06-12 00:00:00,3.63345,22.67716957,0.1
1982-06-13 00:00:00,6.305276,22.93280056,0.1
1982-06-14 00:00:00,6.496754,22.99328402,0.1
1982-06-15 00:00:00,8.900555,22.85644048,0.1
1982-06-16 00:00:00,8.665597,23.03509261,0.1
1982-06-17 00:00:00,8.366513,23.17800766,0.1
1982-06-18 00:00:00,8.203446,23.32794238,0.1
1982-06-19 00:00:00,7.422959,23.48009358,0.1
1982-06-20 00:00:00,7.262604,23.64627695,0.1
1982-06-21 00:00:00,7.070563,23.8092927,0.1
1982-06-22 00:00:00,6.83735,23.95576722,0.1
1982-06-23 00:00:00,6.824019,24.10843553,0.1
1982-06-24 00:00:00,6.632611,24.23383576,0.1
1982-06-25 00:00:00,6.790022,24.29392884,0.1
1982-06-26 00:00:00,6.808328,24.417285,0.1
1982-06-27 00:00:00,6.48858,24.54774471,0.1
1982-06-28 00:00:00,6.491166,24.58052343,0.1
1982-06-29 00:00:00,6.956127,24.56119634,0.1
1982-06-30 00:00:00,5.076259,24.64971199,0.1
1982-07-01 00:00:00,6.675922,24.85317756,0.1
1982-07-02 00:00:00,6.280932,24.96422483,0.1
1982-07-03 00:00:00,4.330989,24.96306628,0.1
1982-07-04 00:00:00,3.945932,25.05428053,0.1
1982-07-05 00:00:00,6.029305,25.19226293,0.1
1982-07-06 00:00:00,4.07406,25.10463077,0.1
1982-07-07 00:00:00,4.206301,25.02874971,0.1
1982-07-08 00:00:00,6.356593,25.28731259,0.1
1982-07-09 00:00:00,6.236641,25.32570864,0.1
1982-07-10 00:00:00,3.575157,24.90268797,0.1
1982-07-11 00:00:00,7.55592,25.24566649,0.1
1982-07-12 00:00:00,5.960246,25.27252953,0.1
1982-07-13 00:00:00,4.181242,25.24551819,0.1
1982-07-14 00:00:00,5.484779,25.46007904,0.1
1982-07-15 00:00:00,5.419944,25.52924387,0.1
1982-07-16 00:00:00,6.02682,25.61417218,0.1
1982-07-17 00:00:00,3.465256,25.54059984,0.1
1982-07-18 00:00:00,2.596584,25.53046865,0.1
1982-07-19 00:00:00,5.328849,25.76381342,0.1
1982-07-20 00:00:00,5.772506,25.67157386,0.1
1982-07-21 00:00:00,6.235511,25.60827323,0.1
1982-07-22 00:00:00,5.323374,25.41794969,0.1
1982-07-23 00:00:00,5.113527,25.45342275,0.1
1982-07-24 00:00:00,4.862517,25.48217648,0.1
1982-07-25 00:00:00,4.576769,25.49886658,0.1
1982-07-26 00:00:00,4.306524,25.52462191,0.1
1982-07-27 00:00:00,3.010548,25.40403443,0.1
1982-07-28 00:00:00,5.760988,25.54908473,0.1
1982-07-29 00:00:00,2.755444,25.4001622,0.1
1982-07-30 00:00:00,4.062793,25.47139283,0.1
1982-07-31 00:00:00,2.522843,25.37964747,0.1
1982-08-01 00:00:00,3.576091,25.4590665,0.1
1982-08-02 00:00:00,4.867839,25.46589883,0.1
1982-08-03 00:00:00,5.073311,25.34625204,0.1
1982-08-04 00:00:00,5.741654,25.19428563,0.1
1982-08-05 00:00:00,5.525519,25.14706117,0.1
1982-08-06 00:00:00,5.406088,25.07662899,0.1
1982-08-07 00:00:00,2.753241,24.80160311,0.1
1982-08-08 00:00:00,2.691591,24.75694634,0.1
1982-08-09 00:00:00,2.479888,24.75120834,0.1
1982-08-10 00:00:00,2.319189,24.72741806,0.1
1982-08-11 00:00:00,2.18603,24.68514191,0.1
1982-08-12 00:00:00,2.031018,24.64848159,0.1
1982-08-13 00:00:00,2.634425,24.67617405,0.1
1982-08-14 00:00:00,2.427214,24.61470562,0.1
1982-08-15 00:00:00,1.670818,24.4771924,0.1
1982-08-16 00:00:00,1.5796,24.39692133,0.1
1982-08-17 00:00:00,1.457653,24.33967919,0.1
1982-08-18 00:00:00,1.355694,24.26987601,0.1
1982-08-19 00:00:00,1.292432,24.16420754,0.1
1982-08-20 00:00:00,1.225376,24.0600217,0.1
1982-08-21 00:00:00,1.126824,23.99437529,0.1
1982-08-22 00:00:00,2.785116,24.05982879,0.1
1982-08-23 00:00:00,3.042349,23.85984421,0.1
1982-08-24 00:00:00,1.323669,23.50473858,0.1
1982-08-25 00:00:00,1.338243,23.37757622,0.1
1982-08-26 00:00:00,1.215868,23.29431521,0.1
1982-08-27 00:00:00,2.826646,23.37900842,0.1
1982-08-28 00:00:00,2.916651,23.18144698,0.1
1982-08-29 00:00:00,3.45867,22.63992451,0.1
1982-08-30 00:00:00,4.342727,22.56480465,0.1
1982-08-31 00:00:00,4.059052,22.46880643,0.1
1982-09-01 00:00:00,2.333339,22.04442113,0.1
1982-09-02 00:00:00,2.242757,21.90871167,0.1
1982-09-03 00:00:00,2.076307,21.80144831,0.1
1982-09-04 00:00:00,3.817181,21.87224303,0.1
1982-09-05 00:00:00,1.732472,21.58599798,0.1
1982-09-06 00:00:00,1.597442,21.46431646,0.1
1982-09-07 00:00:00,1.510622,21.32013707,0.1
1982-09-08 00:00:00,1.421103,21.17469334,0.1
1982-09-09 00:00:00,2.336831,21.13889568,0.1
1982-09-10 00:00:00,1.241837,20.88495285,0.1
1982-09-11 00:00:00,2.786473,20.86688819,0.1
1982-09-12 00:00:00,1.919357,20.68591927,0.1
1982-09-13 00:00:00,2.52847,20.55529978,0.1
1982-09-14 00:00:00,0.997327,20.26285389,0.1
1982-09-15 00:00:00,2.562891,20.14574742,0.1
1982-09-16 00:00:00,1.054142,19.83395406,0.1
1982-09-17 00:00:00,1.101391,19.621178,0.1
1982-09-18 00:00:00,1.102877,19.42290008,0.1
1982-09-19 00:00:00,1.031878,19.26059298,0.1
1982-09-20 00:00:00,0.94493,19.10851175,0.1
1982-09-21 00:00:00,0.913723,18.91469509,0.1
1982-09-22 00:00:00,1.451601,18.80858517,0.1
1982-09-23 00:00:00,0.844444,18.53073883,0.1
1982-09-24 00:00:00,0.798689,18.34789839,0.1
1982-09-25 00:00:00,0.740279,18.18093243,0.1
1982-09-26 00:00:00,0.726639,17.96968882,0.1
1982-09-27 00:00:00,1.188985,17.86929406,0.1
1982-09-28 00:00:00,1.137966,17.66965187,0.1
1982-09-29 00:00:00,1.86567,17.55518772,0.1
1982-09-30 00:00:00,0.622469,17.16709134,0.1
1982-10-01 00:00:00,1.001067,17.13299948,0.1
1982-10-02 00:00:00,0.539452,16.8038294,0.1
1982-10-03 00:00:00,1.602232,16.81697298,0.1
1982-10-04 00:00:00,0.885804,16.53812433,0.1
1982-10-05 00:00:00,1.468373,16.43943101,0.1
1982-10-06 00:00:00,0.525071,15.90229011,0.1
1982-10-07 00:00:00,0.909225,15.76319195,0.1
1982-10-08 00:00:00,1.558453,15.63741106,0.1
1982-10-09 00:00:00,1.014048,15.23005397,0.1
1982-10-10 00:00:00,0.70234,14.93809543,0.1
1982-10-11 00:00:00,0.975216,14.80502204,0.1
1982-10-12 00:00:00,0.6636,14.52710264,0.1
1982-10-13 00:00:00,0.952009,14.37488768,0.1
1982-10-14 00:00:00,0.671569,14.08579634,0.1
1982-10-15 00:00:00,0.689892,13.85749934,0.1
1982-10-16 00:00:00,0.888297,13.71434613,0.1
1982-10-17 00:00:00,0.890976,13.50499735,0.1
1982-10-18 00:00:00,1.659493,13.3383855,0.1
1982-10-19 00:00:00,0.709904,12.96080071,0.1
1982-10-20 00:00:00,0.969724,12.68568935,0.1
1982-10-21 00:00:00,0.827359,12.43665941,0.1
1982-10-22 00:00:00,0.935495,12.23589147,0.1
1982-10-23 00:00:00,0.786111,12.01176779,0.1
1982-10-24 00:00:00,0.894819,11.80731709,0.1
1982-10-25 00:00:00,0.758676,11.58112477,0.1
1982-10-26 00:00:00,0.851295,11.37617723,0.1
1982-10-27 00:00:00,1.660607,11.1854717,0.1
1982-10-28 00:00:00,0.773883,10.91028109,0.1
1982-10-29 00:00:00,0.879429,10.64778486,0.1
1982-10-30 00:00:00,1.767168,10.45309495,0.1
1982-10-31 00:00:00,1.889444,10.25615954,0.1
1982-11-01 00:00:00,4.38654,9.712988486,0.1
1982-11-02 00:00:00,3.701645,9.648700648,0.1
1982-11-03 00:00:00,3.602216,9.507991891,0.1
1982-11-04 00:00:00,3.345963,9.203590206,0.1
1982-11-05 00:00:00,3.093764,8.866568177,0.1
1982-11-06 00:00:00,2.83585,8.565260647,0.1
1982-11-07 00:00:00,4.241747,8.19890537,0.1
1982-11-08 00:00:00,4.356395,7.953131149,0.1
1982-11-09 00:00:00,5.908773,7.665612883,0.1
1982-11-10 00:00:00,7.213796,7.374668429,0.1
1982-11-11 00:00:00,5.868899,7.397547229,0.1
1982-11-12 00:00:00,8.172016,7.036377069,0.1
1982-11-13 00:00:00,6.320188,6.866620116,0.1
1982-11-14 00:00:00,5.970313,6.555359716,0.1
1982-11-15 00:00:00,5.632448,6.250757566,0.1
1982-11-16 00:00:00,5.347074,5.971275491,0.1
1982-11-17 00:00:00,5.125424,5.716771653,0.1
1982-11-18 00:00:00,7.837152,5.420075143,0.1
1982-11-19 00:00:00,6.642769,5.23781114,0.1
1982-11-20 00:00:00,5.364893,5.082546737,0.1
1982-11-21 00:00:00,6.955682,4.845743145,0.1
1982-11-22 00:00:00,4.617675,4.713100132,0.1
1982-11-23 00:00:00,4.395343,4.537202264,0.1
1982-11-24 00:00:00,5.558521,4.333457389,0.1
1982-11-25 00:00:00,3.973582,4.208764007,0.1
1982-11-26 00:00:00,6.771701,3.982317187,0.1
1982-11-27 00:00:00,6.505061,3.818137002,0.1
1982-11-28 00:00:00,5.932578,3.697933091,0.1
1982-11-29 00:00:00,5.942865,3.528388049,0.1
1982-11-30 00:00:00,7.007744,3.354578444,0.1
1982-12-01 00:00:00,7.947088,3.288819629,3.5
1982-12-02 00:00:00,12.481066,3.164704048,3.5
1982-12-03 00:00:00,12.045194,3.014275499,3.5
1982-12-04 00:00:00,12.582212,2.82543025,3.5
1982-12-05 00:00:00,14.01026,2.583661077,3.5
1982-12-06 00:00:00,13.605333,2.39410505,3.5
1982-12-07 00:00:00,9.485709,2.301775223,3.5
1982-12-08 00:00:00,14.375404,1.887983698,3.5
1982-12-09 00:00:00,9.998377,1.762335056,3.5
1982-12-10 00:00:00,11.615029,1.521368896,3.5
1982-12-11 00:00:00,10.141707,1.368920206,3.5
1982-12-12 00:00:00,11.680051,1.194195508,3.5
1982-12-13 00:00:00,12.437509,1.052773407,3.5
1982-12-14 00:00:00,12.019951,0.932549504,3.5
1982-12-15 00:00:00,10.041827,0.835437368,3.5
1982-12-16 00:00:00,11.407026,0.720130871,3.5
1982-12-17 00:00:00,10.977357,0.623361082,3.5
1982-12-18 00:00:00,10.622097,0.532735684,3.5
1982-12-19 00:00:00,9.333684,0.452993161,3.5
1982-12-20 00:00:00,9.868882,0.364676602,3.5
1982-12-21 00:00:00,9.498442,0.287024086,3.5
1982-12-22 00:00:00,9.154317,0.213846448,3.5
1982-12-23 00:00:00,8.894975,0.14294769,3.5
1982-12-24 00:00:00,8.159019,0.074728792,3.5
1982-12-25 00:00:00,8.422559,0.006299275,3.5
1982-12-26 00:00:00,8.079084,-0.057652355,3.5
1982-12-27 00:00:00,7.472576,-0.10884104,3.5
1982-12-28 00:00:00,7.624767,-0.188388007,3.5
1982-12-29 00:00:00,8.204499,-0.246031432,3.5
1982-12-30 00:00:00,7.194096,-0.281647339,3.5
1982-12-31 00:00:00,6.967767,-0.331076537,3.5
1983-01-01 00:00:00,6.73908,-0.378878953,3.5
1983-01-02 00:00:00,6.517705,-0.426742347,3.5
1983-01-03 00:00:00,6.302427,-0.473352244,3.5
1983-01-04 00:00:00,7.024895,-0.533179299,3.5
1983-01-05 00:00:00,5.902768,-0.559269327,3.5
1983-01-06 00:00:00,4.154032,-0.54776457,3.5
1983-01-07 00:00:00,5.477229,-0.628324066,3.5
1983-01-08 00:00:00,6.400158,-0.675857173,3.5
1983-01-09 00:00:00,6.267661,-0.702665861,3.5
1983-01-10 00:00:00,3.35841,-0.660634306,3.5
1983-01-11 00:00:00,4.742933,-0.726735243,3.5
1983-01-12 00:00:00,5.950039,-0.760565227,3.5
1983-01-13 00:00:00,2.833254,-0.682419147,3.5
1983-01-14 00:00:00,4.229481,-0.746993015,3.5
1983-01-15 00:00:00,4.048912,-0.745425287,3.5
1983-01-16 00:00:00,2.346965,-0.665221254,3.5
1983-01-17 00:00:00,2.192074,-0.650071664,3.5
1983-01-18 00:00:00,3.559916,-0.722976922,3.5
1983-01-19 00:00:00,3.400476,-0.707680782,3.5
1983-01-20 00:00:00,3.256428,-0.690278831,3.5
1983-01-21 00:00:00,4.686943,-0.720416405,3.5
1983-01-22 00:00:00,4.648205,-0.689773773,3.5
1983-01-23 00:00:00,5.038511,-0.672743177,3.5
1983-01-24 00:00:00,4.964616,-0.645149898,3.5
1983-01-25 00:00:00,4.191095,-0.600846704,3.5
1983-01-26 00:00:00,4.807778,-0.577951439,3.5
1983-01-27 00:00:00,4.751112,-0.538898018,3.5
1983-01-28 00:00:00,4.758703,-0.497105975,3.5
1983-01-29 00:00:00,4.93311,-0.461522834,3.5
1983-01-30 00:00:00,4.815078,-0.437102291,3.5
1983-01-31 00:00:00,4.733855,-0.383131353,3.5
1983-02-01 00:00:00,4.397445,-0.347225167,3.5
1983-02-02 00:00:00,4.554622,-0.289713774,3.5
1983-02-03 00:00:00,5.018377,-0.22739875,3.5
1983-02-04 00:00:00,4.974154,-0.166060923,3.5
1983-02-05 00:00:00,4.705986,-0.104183489,3.5
1983-02-06 00:00:00,4.870859,-0.030655718,3.5
1983-02-07 00:00:00,4.853117,0.039977145,3.5
1983-02-08 00:00:00,4.765264,0.116113337,3.5
1983-02-09 00:00:00,4.696615,0.195666596,3.5
1983-02-10 00:00:00,4.630205,0.278667215,3.5
1983-02-11 00:00:00,3.226546,0.394470287,3.5
1983-02-12 00:00:00,4.524123,0.455934588,3.5
1983-02-13 00:00:00,4.47958,0.550070009,3.5
1983-02-14 00:00:00,4.416789,0.647375393,3.5
1983-02-15 00:00:00,4.682859,0.740363568,3.5
1983-02-16 00:00:00,5.323477,0.788402194,3.5
1983-02-17 00:00:00,5.089007,0.875198362,3.5
1983-02-18 00:00:00,5.440046,0.981134514,3.5
1983-02-19 00:00:00,6.611011,1.06401618,3.5
1983-02-20 00:00:00,8.056347,1.060033886,3.5
1983-02-21 00:00:00,7.799127,1.201626615,3.5
1983-02-22 00:00:00,7.949648,1.334317394,3.5
1983-02-23 00:00:00,7.913958,1.41454333,3.5
1983-02-24 00:00:00,7.106622,1.493109968,3.5
1983-02-25 00:00:00,5.636001,1.602343266,3.5
1983-02-26 00:00:00,7.280571,1.646612858,3.5
1983-02-27 00:00:00,7.170763,1.751093623,3.5
1983-02-28 00:00:00,7.095559,1.866362544,3.5
1983-03-01 00:00:00,7.015349,1.993659343,3.5
1983-03-02 00:00:00,6.960356,2.132872353,3.5
1983-03-03 00:00:00,6.829067,2.281046793,3.5
1983-03-04 00:00:00,6.677146,2.435385244,3.5
1983-03-05 00:00:00,6.670984,2.593135355,3.5
1983-03-06 00:00:00,7.202858,2.739278875,3.5
1983-03-07 00:00:00,7.278396,2.908959774,3.5
1983-03-08 00:00:00,7.110434,3.086390052,3.5
1983-03-09 00:00:00,7.123906,3.263015656,3.5
1983-03-10 00:00:00,6.988463,3.438436362,3.5
1983-03-11 00:00:00,7.291086,3.613100933,3.5
1983-03-12 00:00:00,7.02488,3.791363573,3.5
1983-03-13 00:00:00,6.836935,3.977442718,3.5
1983-03-14 00:00:00,6.678292,4.163809332,3.5
1983-03-15 00:00:00,6.728587,4.332103811,3.5
1983-03-16 00:00:00,6.778777,4.515212431,3.5
1983-03-17 00:00:00,6.888018,4.699597302,3.5
1983-03-18 00:00:00,7.478887,4.870324175,3.5
1983-03-19 00:00:00,7.85318,5.030341232,3.5
1983-03-20 00:00:00,7.373238,5.224849384,3.5
1983-03-21 00:00:00,7.548011,5.421387609,3.5
1983-03-22 00:00:00,7.829479,5.614322803,3.5
1983-03-23 00:00:00,7.311128,5.814487731,3.5
1983-03-24 00:00:00,7.494888,6.016874897,3.5
1983-03-25 00:00:00,7.310258,6.224545982,3.5
1983-03-26 00:00:00,8.079621,6.407756993,3.5
1983-03-27 00:00:00,7.574411,6.584931769,3.5
1983-03-28 00:00:00,8.850336,6.778233675,3.5
1983-03-29 00:00:00,8.418543,6.984559093,3.5
1983-03-30 00:00:00,8.441014,7.188895865,3.5
1983-03-31 00:00:00,8.474577,7.396441275,3.5
1983-04-01 00:00:00,9.298248,7.591756076,3.5
1983-04-02 00:00:00,11.972756,7.725592375,3.5
1983-04-03 00:00:00,11.727074,7.934441811,3.5
1983-04-04 00:00:00,11.634958,8.144158886,3.5
1983-04-05 00:00:00,11.485438,8.345085097,3.5
1983-04-06 00:00:00,11.31293,8.550258482,3.5
1983-04-07 00:00:00,10.890074,8.769999876,3.5
1983-04-08 00:00:00,10.603994,8.992072828,3.5
1983-04-09 00:00:00,10.908927,9.192615345,3.5
1983-04-10 00:00:00,10.743244,9.419836833,3.5
1983-04-11 00:00:00,10.535183,9.652548694,3.5
1983-04-12 00:00:00,10.791128,9.870917705,3.5
1983-04-13 00:00:00,11.536012,10.06413841,3.5
1983-04-14 00:00:00,10.047938,10.2999476,3.5
1983-04-15 00:00:00,11.2015,10.538409,3.5
1983-04-16 00:00:00,11.012782,10.776171,3.5
1983-04-17 00:00:00,8.464277,11.00750318,3.5
1983-04-18 00:00:00,10.548057,11.25973765,3.5
1983-04-19 00:00:00,9.650322,11.50389733,3.5
1983-04-20 00:00:00,9.913168,11.75349189,3.5
1983-04-21 00:00:00,9.616578,12.00265132,3.5
1983-04-22 00:00:00,8.769112,12.25267231,3.5
1983-04-23 00:00:00,8.544893,12.50649888,3.5
1983-04-24 00:00:00,8.642259,12.75859654,3.5
1983-04-25 00:00:00,7.813106,13.00868802,3.5
1983-04-26 00:00:00,7.459941,13.26444789,3.5
1983-04-27 00:00:00,7.702426,13.52173216,3.5
1983-04-28 00:00:00,7.322055,13.77908224,3.5
1983-04-29 00:00:00,6.527716,14.02212061,3.5
1983-04-30 00:00:00,6.85401,14.28271121,3.5
1983-05-01 00:00:00,7.191388,14.47753459,0.1
1983-05-02 00:00:00,7.471707,14.67020361,0.1
1983-05-03 00:00:00,4.944746,14.87070555,0.1
1983-05-04 00:00:00,7.253538,15.15003044,0.1
1983-05-05 00:00:00,7.097498,15.3857478,0.1
1983-05-06 00:00:00,7.681701,15.53766161,0.1
1983-05-07 00:00:00,4.101503,15.58162546,0.1
1983-05-08 00:00:00,7.982144,15.97255815,0.1
1983-05-09 00:00:00,7.740952,16.21451301,0.1
1983-05-10 00:00:00,5.980974,16.41613402,0.1
1983-05-11 00:00:00,7.280517,16.69033162,0.1
1983-05-12 00:00:00,6.945311,16.93036629,0.1
1983-05-13 00:00:00,5.615793,17.11496491,0.1
1983-05-14 00:00:00,4.043716,17.28795539,0.1
1983-05-15 00:00:00,5.31627,17.56061524,0.1
1983-05-16 00:00:00,6.575602,17.82803754,0.1
1983-05-17 00:00:00,6.437931,18.05361522,0.1
1983-05-18 00:00:00,6.607115,18.2242001,0.1
1983-05-19 00:00:00,7.242585,18.35033544,0.1
1983-05-20 00:00:00,7.034768,18.58771347,0.1
1983-05-21 00:00:00,7.373432,18.73599083,0.1
1983-05-22 00:00:00,7.927909,18.69974964,0.1
1983-05-23 00:00:00,9.116604,18.99569354,0.1
1983-05-24 00:00:00,6.242401,19.09979606,0.1
1983-05-25 00:00:00,4.938063,19.23667434,0.1
1983-05-26 00:00:00,8.50467,19.63215136,0.1
1983-05-27 00:00:00,8.368729,19.83139337,0.1
1983-05-28 00:00:00,8.925313,19.99154329,0.1
1983-05-29 00:00:00,8.367576,20.10257746,0.1
1983-05-30 00:00:00,9.403619,20.30907153,0.1
1983-05-31 00:00:00,8.47756,20.47566498,0.1
1983-06-01 00:00:00,8.205802,20.66421488,0.1
1983-06-02 00:00:00,8.846734,20.88585466,0.1
1983-06-03 00:00:00,8.632101,21.08017513,0.1
1983-06-04 00:00:00,7.842371,21.26522138,0.1
1983-06-05 00:00:00,6.208908,21.43035384,0.1
1983-06-06 00:00:00,7.534027,21.64361058,0.1
1983-06-07 00:00:00,5.656946,21.80144352,0.1
1983-06-08 00:00:00,5.295387,21.98999142,0.1
1983-06-09 00:00:00,4.975304,22.17915741,0.1
1983-06-10 00:00:00,6.199146,22.39170798,0.1
1983-06-11 00:00:00,4.345628,22.52288433,0.1
1983-06-12 00:00:00,4.182574,22.69738147,0.1
1983-06-13 00:00:00,6.084962,22.91408631,0.1
1983-06-14 00:00:00,5.395753,23.04067894,0.1
1983-06-15 00:00:00,2.729986,23.09456836,0.1
1983-06-16 00:00:00,2.582094,23.25141629,0.1
1983-06-17 00:00:00,2.410085,23.41772912,0.1
1983-06-18 00:00:00,2.790034,23.61750145,0.1
1983-06-19 00:00:00,4.060424,23.83902521,0.1
1983-06-20 00:00:00,4.666775,24.01926737,0.1
1983-06-21 00:00:00,4.546479,24.16016837,0.1
1983-06-22 00:00:00,3.242194,24.25311276,0.1
1983-06-23 00:00:00,4.141518,24.45288654,0.1
1983-06-24 00:00:00,2.662997,24.52315399,0.1
1983-06-25 00:00:00,3.869495,24.71567574,0.1
1983-06-26 00:00:00,3.892514,24.7676219,0.1
1983-06-27 00:00:00,3.099819,24.55710208,0.1
1983-06-28 00:00:00,4.570195,24.77604488,0.1
1983-06-29 00:00:00,4.709015,24.82107658,0.1
1983-06-30 00:00:00,5.309676,24.79956169,0.1
1983-07-01 00:00:00,3.728772,24.59661419,0.1
1983-07-02 00:00:00,5.773631,24.86230039,0.1
1983-07-03 00:00:00,3.087414,24.55478024,0.1
1983-07-04 00:00:00,3.215752,24.68205266,0.1
1983-07-05 00:00:00,2.9606,24.84244171,0.1
1983-07-06 00:00:00,3.297668,25.07112012,0.1
1983-07-07 00:00:00,3.064857,25.1812306,0.1
1983-07-08 00:00:00,4.369464,25.41433693,0.1
1983-07-09 00:00:00,4.124179,25.49980743,0.1
1983-07-10 00:00:00,2.355983,25.44970147,0.1
1983-07-11 00:00:00,2.111951,25.51494342,0.1
1983-07-12 00:00:00,3.379676,25.71452663,0.1
1983-07-13 00:00:00,1.806981,25.65518723,0.1
1983-07-14 00:00:00,2.938399,25.85485572,0.1
1983-07-15 00:00:00,1.565495,25.80478064,0.1
1983-07-16 00:00:00,3.304567,25.99814757,0.1
1983-07-17 00:00:00,2.744937,25.80412123,0.1
1983-07-18 00:00:00,3.1194,25.7343561,0.1
1983-07-19 00:00:00,4.479646,25.76770782,0.1
1983-07-20 00:00:00,2.464502,25.61541289,0.1
1983-07-21 00:00:00,2.911848,25.73736535,0.1
1983-07-22 00:00:00,2.079991,25.68758078,0.1
1983-07-23 00:00:00,1.946529,25.71995048,0.1
1983-07-24 00:00:00,1.873087,25.7154803,0.1
1983-07-25 00:00:00,1.782715,25.71617503,0.1
1983-07-26 00:00:00,1.671182,25.72989065,0.1
1983-07-27 00:00:00,2.03159,25.8214338,0.1
1983-07-28 00:00:00,1.85802,25.79765071,0.1
1983-07-29 00:00:00,1.779912,25.72536921,0.1
1983-07-30 00:00:00,1.418718,25.69043516,0.1
1983-07-31 00:00:00,1.33086,25.66477792,0.1
1983-08-01 00:00:00,1.219212,25.6737866,0.1
1983-08-02 00:00:00,1.239763,25.6859326,0.1
1983-08-03 00:00:00,1.213865,25.64307654,0.1
1983-08-04 00:00:00,1.057097,25.59640731,0.1
1983-08-05 00:00:00,1.035829,25.50091411,0.1
1983-08-06 00:00:00,1.050156,25.47987898,0.1
1983-08-07 00:00:00,0.941942,25.35288743,0.1
1983-08-08 00:00:00,0.878015,25.29932701,0.1
1983-08-09 00:00:00,0.771391,25.35307045,0.1
1983-08-10 00:00:00,0.743103,25.28854948,0.1
1983-08-11 00:00:00,0.722104,25.1894547,0.1
1983-08-12 00:00:00,0.723486,25.03657353,0.1
1983-08-13 00:00:00,0.676725,24.96674591,0.1
1983-08-14 00:00:00,1.470131,25.26576893,0.1
