wind_speed,swr,a_seiche,par_id
1.1774,1.0677,0.00018738,p00696
1.1197,0.87061,0.00027603,p00697
0.9897,1.0552,0.00025373,p00698
0.84196,0.94715,0.00029546,p00699
0.94468,1.1481,0.00017434,p00700
1.1597,0.93872,0.00011232,p00701
0.80504,1.0681,0.00027159,p00702
1.0084,0.85245,0.00019011,p00703
1.1271,1.0235,0.00025583,p00704
0.90215,1.041,0.00014007,p00705
1.0811,0.91728,0.00014958,p00706
0.92598,0.94105,0.00023532,p00707
1.1175,0.82985,0.00013602,p00708
1.0274,1.011,0.00024785,p00709
1.1099,0.88194,0.00014441,p00710
1.1464,1.1575,9.487e-05,p00711
0.94486,1.1945,0.00014485,p00712
1.1767,1.1284,8.7192e-05,p00713
0.80663,0.95463,0.00011365,p00714
1.0169,0.94356,0.00025303,p00715
0.87853,1.1454,0.00029519,p00716
0.86418,1.0988,0.000135,p00717
1.1012,0.87103,0.00011748,p00718
1.1252,1.1943,0.00021854,p00719
1.1752,0.87768,0.00010642,p00720
0.99632,0.88395,0.00014178,p00721
1.0291,1.0502,0.000233,p00722
0.87,1.1845,0.00020476,p00723
0.92012,0.92387,0.00026945,p00724
1.1117,0.92316,0.00023554,p00725
1.0526,1.1244,0.00028433,p00726
1.1704,1.1114,8.9912e-05,p00727
1.1756,0.81856,0.00013524,p00728
1.0412,1.1662,0.00022501,p00729
1.0352,0.81335,0.00025914,p00730
0.84524,1.1609,0.00012472,p00731
1.108,1.127,0.00010274,p00732
0.83244,0.85095,0.00026381,p00733
1.1874,1.0112,0.00020767,p00734
0.9321,0.91504,0.00026477,p00735
1.1908,0.8389,9.0664e-05,p00736
0.97554,0.81238,0.00012438,p00737
1.0727,1.0936,0.00028174,p00738
0.9237,1.199,0.00020554,p00739
0.87691,1.0058,0.00021516,p00740
0.83739,0.95385,0.00026598,p00741
0.91262,1.066,0.00028786,p00742
1.0612,1.1387,0.00014856,p00743
1.0833,0.96797,0.00016877,p00744
1.1883,0.92978,0.00023933,p00745
1.1787,0.88032,0.00029137,p00746
0.93788,1.1776,0.00022708,p00747
0.86826,1.1013,0.0002103,p00748
0.80211,0.8654,0.00011404,p00749
1.0211,1.1993,0.00020257,p00750
1.1936,0.81623,0.00012584,p00751
1.0088,0.91049,0.00021872,p00752
0.91553,0.85552,9.1e-05,p00753
0.94186,1.1212,0.0002036,p00754
1.0185,1.138,0.00029149,p00755
0.82837,0.83918,0.00028303,p00756
0.87957,1.1041,0.00019321,p00757
1.0866,1.1827,0.00029225,p00758
0.83496,0.90955,0.00012185,p00759
0.83251,0.81895,0.00017552,p00760
1.1455,1.0637,0.00023404,p00761
0.93244,1.1776,0.00014849,p00762
1.0869,0.88361,0.00018152,p00763
0.8273,0.886,0.00012512,p00764
0.84997,1.1339,0.00027445,p00765
1.0529,1.1523,0.00015414,p00766
1.0635,1.0483,0.00028499,p00767
1.0958,1.1954,0.00026506,p00768
1.0979,1.0934,0.0001866,p00769
0.85465,1.1795,0.00023354,p00770
1.1472,1.1183,0.00027554,p00771
1.1249,1.1132,0.00018668,p00772
0.90779,1.0575,0.00017432,p00773
0.92417,0.96553,0.00015364,p00774
0.87286,0.994,0.00019416,p00775
0.90846,0.88502,0.00011338,p00776
1.1428,0.84346,0.00016555,p00777
1.0932,0.9341,0.00011626,p00778
0.88564,1.1422,0.00020833,p00779
0.8237,1.1499,0.00018002,p00780
0.90143,0.82878,0.00012543,p00781
1.0776,1.0026,0.00012989,p00782
0.91342,1.1513,0.00016158,p00783
1.033,0.98723,9.1462e-05,p00784
1.0359,0.86421,0.00011893,p00785
1.0671,0.8071,0.0002473,p00786
1.0724,0.84341,0.00019504,p00787
1.1914,0.99268,0.00014384,p00788
1.0302,1.0693,0.00028777,p00789
0.83649,0.84639,0.00017583,p00790
1.006,0.97556,0.00015774,p00791
1.0171,1.1871,0.00019315,p00792
0.82422,1.0954,0.00018617,p00793
0.99161,1.1248,0.00025537,p00794
1.0278,1.1655,0.00010635,p00795
0.88585,0.81977,0.00015479,p00796
1.1144,0.93296,0.00024648,p00797
0.88736,0.86528,0.00015927,p00798
0.88759,0.89508,0.00018504,p00799
1.1002,1.1388,9.3766e-05,p00800
1.0283,0.92848,0.00029732,p00801
0.90244,0.96723,8.1304e-05,p00802
1.1019,0.91108,0.00010807,p00803
0.86722,1.0384,0.0002813,p00804
0.99655,1.1877,0.0002834,p00805
1.1263,0.86989,9.5383e-05,p00806
1.1474,1.1426,8.2613e-05,p00807
1.1941,0.93404,0.00018371,p00808
0.89047,1.006,0.00024064,p00809
0.99915,0.89721,0.0002946,p00810
1.0527,0.88303,0.00019877,p00811
1.1255,1.0956,0.0001309,p00812
1.1971,1.0085,0.00020079,p00813
1.0805,1.1302,0.00023405,p00814
0.8057,0.94084,0.00017562,p00815
0.90477,1.1387,0.0001203,p00816
1.0483,1.1144,0.00014083,p00817
0.8565,1.1797,0.00027001,p00818
0.91527,0.81369,0.00010585,p00819
0.89009,0.89178,8.8279e-05,p00820
1.0485,0.84286,0.00022452,p00821
1.114,1.0402,0.00014408,p00822
0.80353,1.0559,0.00012097,p00823
1.1944,0.85728,0.00029203,p00824
1.1783,1.1864,0.00026854,p00825
1.0134,1.0414,0.00012421,p00826
0.96486,1.0708,8.1133e-05,p00827
1.1996,0.96002,0.00019519,p00828
0.94094,1.045,0.00025049,p00829
1.0272,0.89455,0.00018346,p00830
0.87313,0.98634,0.00019038,p00831
1.0224,1.1085,0.00024484,p00832
1.1238,1.0808,0.00011937,p00833
1.1259,0.82561,0.00021432,p00834
1.1401,1.0051,0.00023256,p00835
1.0591,1.0244,0.00029996,p00836
1.1888,1.0907,8.8803e-05,p00837
1.1707,1.1903,8.8114e-05,p00838
1.1348,1.1644,0.0001222,p00839
1.0457,0.92908,0.00019194,p00840
0.86159,0.8187,0.00016807,p00841
1.1371,1.1482,0.00023867,p00842
0.88903,0.8351,0.00014615,p00843
0.91579,1.0419,0.00011548,p00844
0.96822,1.0319,0.00029574,p00845
0.92325,1.1211,0.00011739,p00846
1.1034,0.88509,0.00011342,p00847
1.0371,0.89785,0.00029808,p00848
0.88334,0.91939,0.00020605,p00849
0.98968,0.95524,0.00027149,p00850
1.144,1.1478,0.0002558,p00851
0.90729,0.81715,0.00020174,p00852
1.0495,1.1271,0.0002091,p00853
0.90912,1.1062,0.00013439,p00854
1.0852,1.0924,0.0002503,p00855
0.98921,0.88157,0.00017074,p00856
1.1145,0.99187,0.00022117,p00857
0.93796,0.88472,0.00010462,p00858
0.94048,1.1738,9.1167e-05,p00859
1.0209,1.1413,0.00022464,p00860
1.1505,0.87526,0.00025973,p00861
0.97846,1.1089,0.00029709,p00862
0.94204,1.0595,8.5697e-05,p00863
0.97807,0.85969,0.00016019,p00864
0.88711,1.1676,0.00010088,p00865
0.82517,1.0918,0.00015103,p00866
1.1121,1.0295,8.5953e-05,p00867
1.1053,1.1556,0.00024808,p00868
0.89225,0.84121,9.9414e-05,p00869
0.87908,0.83159,0.00021619,p00870
1.199,1.0584,0.00017811,p00871
0.86684,0.89355,0.00016074,p00872
1.1807,0.96864,0.00011476,p00873
1.0278,1.0761,0.00029482,p00874
0.86399,0.82727,0.00023143,p00875
1.1241,0.85283,0.00026444,p00876
0.97042,0.89693,0.00013359,p00877
1.0258,1.18,0.00028583,p00878
1.1341,0.81886,0.00012046,p00879
0.991,1.0269,0.00012762,p00880
0.82351,1.1552,9.1393e-05,p00881
0.9058,1.1605,0.00022112,p00882
1.0809,1.1063,0.00020492,p00883
0.9631,0.84801,0.00012234,p00884
0.8644,0.96622,0.00027034,p00885
0.91508,0.88138,0.00021399,p00886
1.1746,0.83978,8.1426e-05,p00887
1,0.9192,0.00022775,p00888
0.90743,1.0975,0.00012794,p00889
0.98085,1.1922,0.00012095,p00890
0.96779,1.0708,0.00020015,p00891
1.0505,1.0603,0.00018477,p00892
1.0975,1.1808,0.00020282,p00893
1.0886,0.93116,0.00029171,p00894
1.1777,1.1193,0.00019428,p00895
1.1166,0.90809,0.00013904,p00896
1.0044,0.85221,0.00020705,p00897
0.94774,1.0801,0.00023361,p00898
0.99261,1.0059,0.00028813,p00899
1.1397,0.91286,0.00018212,p00900
0.87547,0.81323,0.00025206,p00901
1.1578,0.88039,0.00018597,p00902
1.1846,1.147,0.00012755,p00903
1.0855,1.0675,0.00010587,p00904
0.82541,0.80067,0.00013104,p00905
0.92354,0.95895,0.00017516,p00906
0.96686,0.8243,0.00011426,p00907
1.0781,1.0867,0.00022725,p00908
1.1507,1.0731,9.9268e-05,p00909
0.97796,0.82507,0.00013865,p00910
0.96739,1.1441,0.00024449,p00911
0.82151,0.94404,9.3156e-05,p00912
1.1434,0.94758,9.481e-05,p00913
1.1798,0.8315,0.00021701,p00914
0.82658,0.98628,0.00029181,p00915
0.80887,0.92664,0.00020687,p00916
1.1596,0.96019,0.00012461,p00917
0.8822,1.1866,0.00011596,p00918
1.1791,0.81248,0.00018775,p00919
0.9779,0.84611,0.00029024,p00920
1.0173,0.82412,0.00014479,p00921
0.93194,0.92619,0.00028981,p00922
0.8667,1.0796,0.00015089,p00923
1.124,1.1672,0.00012607,p00924
1.1279,1.1064,0.00026548,p00925
0.95241,1.0915,8.0229e-05,p00926
0.88613,1.1891,0.00010126,p00927
1.1023,0.854,0.00016167,p00928
0.87523,0.89393,0.00018602,p00929
0.87926,1.1994,0.00027135,p00930
0.86692,1.1161,0.00018736,p00931
0.98542,1.1762,0.00022673,p00932
1.0424,1.0312,0.00013922,p00933
0.80771,1.1477,0.00028796,p00934
0.93626,0.88916,0.00025271,p00935
1.1047,1.1619,0.00012313,p00936
1.1668,0.81172,0.00019208,p00937
0.95446,0.86611,0.00012614,p00938
0.8789,0.89013,0.00020772,p00939
0.94024,1.1022,0.00023039,p00940
0.94282,0.92452,0.00015883,p00941
1.0392,1.1978,0.00017843,p00942
1.1194,1.1219,0.00024126,p00943
0.99606,1.0259,0.00018458,p00944
1.1541,0.85636,0.00011757,p00945
1.061,0.92137,0.00013813,p00946
1.0607,0.82437,0.00010167,p00947
1.0677,0.90201,0.00015746,p00948
0.91072,0.89191,0.00015298,p00949
0.87173,0.88761,0.00014209,p00950
1.0159,0.90016,0.00012534,p00951
1.0753,0.92556,0.00019963,p00952
0.8783,1.0984,0.00013471,p00953
1.0054,1.1082,0.00010967,p00954
1.0967,1.1202,8.0879e-05,p00955
1.0731,0.96529,0.00015586,p00956
0.83029,0.88749,0.00014732,p00957
1.1692,0.81303,0.0002022,p00958
1.1344,0.81091,0.00028298,p00959
0.96653,0.86858,0.00017144,p00960
0.80327,0.97821,0.00022961,p00961
1.0758,1.1691,0.0002922,p00962
0.91789,1.0017,0.00017961,p00963
0.81891,1.1207,0.00025729,p00964
0.94086,0.88726,0.00023811,p00965
1.1138,1.1218,0.00016219,p00966
1.1839,0.85749,0.00020233,p00967
1.0946,0.93661,0.00018683,p00968
1.0554,1.0889,9.9116e-05,p00969
1.1714,0.93831,0.00015018,p00970
1.1956,1.0378,0.00012985,p00971
0.93994,0.88831,9.3157e-05,p00972
1.083,0.94047,0.00011675,p00973
0.83219,1.1595,0.00028525,p00974
0.98089,1.0718,0.00026702,p00975
0.86294,1.0794,0.00016804,p00976
1.173,1.0064,0.00015505,p00977
0.86282,1.1572,0.00011808,p00978
0.9775,0.83938,0.00022826,p00979
1.1647,0.8594,0.000116,p00980
0.81158,0.95216,0.00024632,p00981
1.1352,1.0923,0.00016374,p00982
0.81229,0.87419,0.00024916,p00983
1.1036,1.0723,0.00010189,p00984
1.1811,1.111,0.00023015,p00985
0.90455,1.1771,0.00025467,p00986
1.1912,1.0687,0.0002233,p00987
1.1939,1.1227,0.00010404,p00988
0.83114,1.0227,0.00022184,p00989
0.94834,1.0322,0.00019826,p00990
0.88773,1.1899,0.00018989,p00991
0.80442,0.95775,0.00014016,p00992
1.0085,0.99413,0.00011318,p00993
0.93045,1.1425,0.00018289,p00994
0.88841,1.0912,0.00027887,p00995
1.0098,1.0581,0.0001887,p00996
1.0671,1.0209,9.1009e-05,p00997
0.95553,0.82225,0.00015783,p00998
1.0298,0.97574,0.00014612,p00999
0.82143,1.0043,0.00014162,p01000
0.99489,1.0031,0.0002352,p01001
1.1638,0.84314,9.7894e-05,p01002
0.86326,1.0216,0.00013948,p01003
0.91436,0.84,0.00023018,p01004
1.1488,0.96313,0.0002973,p01005
0.90106,0.83592,9.4108e-05,p01006
1.1281,0.9935,0.00011163,p01007
1.0068,0.80079,0.00021334,p01008
0.86088,0.80187,0.00020977,p01009
0.93903,1.1234,0.00028046,p01010
1.1129,1.0559,0.00010075,p01011
1.0152,1.1909,0.00010277,p01012
0.91396,0.84279,0.0002076,p01013
0.83071,1.0528,0.00020071,p01014
0.83901,0.82863,0.00017386,p01015
0.92852,1.0864,0.00029158,p01016
1.061,1.0775,8.6482e-05,p01017
0.84592,0.97126,0.00014585,p01018
0.80391,0.83838,0.00025648,p01019
0.95255,1.1634,0.00018227,p01020
0.95695,0.96195,0.00013255,p01021
0.81831,1.0987,0.0001844,p01022
0.81842,1.012,0.00021634,p01023
1.0916,1.0326,0.00029131,p01024
0.8144,1.1808,8.8473e-05,p01025
0.84077,0.83785,0.0002297,p01026
1.0392,1.1309,0.00011694,p01027
1.0646,0.97597,0.00015006,p01028
0.83827,0.84457,0.00028927,p01029
0.97756,0.87845,0.00027953,p01030
0.95776,0.90667,0.00025817,p01031
0.86457,0.96322,0.00014748,p01032
1.1767,0.98991,0.00020565,p01033
0.89878,1.0297,0.00017341,p01034
1.0477,1.0989,0.00014518,p01035
0.84083,0.80444,0.00023287,p01036
1.0916,1.0907,0.00015667,p01037
1.1072,1.1438,8.6791e-05,p01038
0.80737,0.88592,0.00012381,p01039
0.96992,1.0562,0.0002785,p01040
0.97143,1.1196,0.00021467,p01041
1.0017,0.93033,0.00021867,p01042
0.97618,1.0634,0.00021592,p01043
0.9442,1.0375,0.00014448,p01044
1.1157,0.94207,0.00017223,p01045
1.1606,1.0768,0.00014047,p01046
1.1682,1.0183,0.00024706,p01047
1.1399,1.1765,0.00024767,p01048
1.0037,0.87838,0.00024821,p01049
0.80806,1.1045,0.00028846,p01050
0.99364,1.1312,0.00023393,p01051
0.94652,1.0156,0.00019924,p01052
1.0482,1.024,8.2995e-05,p01053
1.1202,1.1597,0.00013287,p01054
0.89563,1.1805,0.00024005,p01055
1.1447,1.128,0.00017846,p01056
0.94671,0.94184,0.00017133,p01057
1.178,1.1872,9.1319e-05,p01058
0.93501,1.0782,0.00023081,p01059
1.0398,1.0039,0.00010546,p01060
1.1605,1.0003,0.00020505,p01061
1.0019,1.0207,0.00020384,p01062
0.96894,0.92286,0.0002451,p01063
1.082,0.82321,8.2978e-05,p01064
1.1286,1.0298,0.00016245,p01065
0.80614,0.94121,0.00017768,p01066
1.0546,1.1321,0.00029193,p01067
1.0779,1.0323,0.00029917,p01068
0.81623,1.1371,0.00021583,p01069
0.86173,1.1029,0.00010893,p01070
1.1063,1.1222,0.00026788,p01071
1.1377,1.0506,0.00024187,p01072
1.1431,1.0523,0.00028066,p01073
0.90745,0.99239,9.378e-05,p01074
1.0647,0.98916,8.0976e-05,p01075
1.0974,0.9388,0.00017952,p01076
1.0992,1.1565,0.00015442,p01077
0.91128,0.93587,0.00023446,p01078
1.1794,1.0573,0.00023385,p01079
0.86188,0.82922,0.00023566,p01080
1.0226,0.9224,0.00011202,p01081
0.89,0.8533,0.00015756,p01082
0.99195,1.0729,0.00029833,p01083
0.87737,0.99846,0.00029089,p01084
0.84988,0.90905,0.00027811,p01085
1.0352,0.9251,0.00012806,p01086
1.19,0.83362,0.00014866,p01087
0.87601,0.88615,0.00024664,p01088
0.87775,0.88571,0.00014597,p01089
1.0181,1.0548,0.00029876,p01090
1.1972,0.84786,0.00019915,p01091
0.8512,0.87785,0.00023878,p01092
0.96676,0.80426,0.00018156,p01093
0.84214,0.93803,0.00023416,p01094
1.1697,1.1657,0.00025284,p01095
1.0183,1.1725,0.00014724,p01096
0.95759,0.91809,0.00018844,p01097
0.98402,1.083,0.00010492,p01098
0.89896,1.1416,0.00027574,p01099
0.81394,0.98861,0.00010151,p01100
0.8571,1.1428,0.00019787,p01101
0.87782,1.0728,0.00016914,p01102
0.93583,0.84087,0.0002168,p01103
1.09,1.1093,0.00028817,p01104
1.168,1.0799,0.00025545,p01105
0.83619,0.81711,0.00010998,p01106
0.89558,0.95267,0.00022323,p01107
0.91626,1.0234,0.00028848,p01108
1.0513,1.0219,0.00015127,p01109
0.92351,0.83821,0.00019904,p01110
1.0839,0.93927,9.361e-05,p01111
0.86217,1.1281,0.0001823,p01112
1.0035,0.89771,9.0141e-05,p01113
1.0812,0.95518,0.00026521,p01114
0.81342,0.99736,0.00017933,p01115
1.0832,0.90234,0.00017087,p01116
0.99838,0.98611,0.00028827,p01117
0.90097,0.90445,9.5687e-05,p01118
0.8092,1.1294,0.00023359,p01119
1.0724,1.0386,0.00028268,p01120
1.1722,1.1179,9.4275e-05,p01121
0.84107,0.94421,0.00026697,p01122
1.0379,0.98906,0.00015995,p01123
0.86516,0.84494,0.0002762,p01124
1.0385,1.1274,0.00019499,p01125
1.0913,1.1464,0.00022349,p01126
1.0857,1.1746,0.00018221,p01127
0.80734,0.83535,0.00015405,p01128
0.89504,0.9962,9.0085e-05,p01129
0.91645,0.87874,0.00015169,p01130
0.90799,1.1922,0.00012091,p01131
1.1115,0.9643,0.00015794,p01132
1.1442,1.0421,0.00018528,p01133
0.95936,0.87206,0.00012937,p01134
0.96752,1.1485,0.00019649,p01135
0.82702,0.99641,9.8588e-05,p01136
1.1749,0.88697,0.00026659,p01137
0.88141,0.98165,0.00026529,p01138
1.1545,0.94172,0.00015634,p01139
1.0903,1.1832,9.5058e-05,p01140
1.0407,1.1972,0.00029216,p01141
1.1585,1.0418,0.00015744,p01142
1.1794,1.0157,8.3448e-05,p01143
0.96959,0.88581,0.0001232,p01144
0.973,0.98898,0.0002683,p01145
0.9356,0.83605,0.00023089,p01146
0.94575,0.94301,0.00015997,p01147
0.94986,0.98116,0.00021419,p01148
1.0697,0.88975,0.0001072,p01149
0.90998,1.0638,0.00020263,p01150
1.0558,0.97888,0.00024014,p01151
1.0794,0.84573,0.00026751,p01152
0.84254,1.157,0.00022924,p01153
0.83483,0.95935,0.00021641,p01154
1.1674,0.88492,0.00027017,p01155
0.89188,0.83909,0.00019646,p01156
0.91925,0.87561,0.00026335,p01157
1.0661,0.82955,8.4986e-05,p01158
1.1101,1.0372,0.00018729,p01159
1.1247,1.0801,0.00027363,p01160
0.95283,1.0249,0.00023902,p01161
1.1485,1.18,0.00018307,p01162
1.1719,1.1059,0.00022514,p01163
0.94964,1.1976,0.00015376,p01164
1.0018,0.87517,0.00017652,p01165
0.89955,1.1269,0.00026906,p01166
1.1904,1.1442,0.00014423,p01167
0.99884,0.97399,0.00024248,p01168
1.1654,0.92066,0.00022561,p01169
1.0498,1.0344,0.00026039,p01170
1.1195,0.90471,0.00029725,p01171
1.129,0.80724,0.00023826,p01172
1.1301,1.1837,0.00022832,p01173
1.0307,1.0892,0.00018111,p01174
0.88355,1.1068,0.00018116,p01175
1.072,0.9202,0.00023163,p01176
1.1316,0.9322,0.00012705,p01177
0.98779,1.1882,0.00029,p01178
0.96026,1.1669,0.00011119,p01179
1.097,0.84395,0.00015554,p01180
1.0537,0.89944,0.00013379,p01181
0.99558,0.85477,0.00022942,p01182
1.0636,1.0541,0.00016431,p01183
1.0413,0.84964,0.00024886,p01184
0.81182,1.037,0.00019968,p01185
1.1285,0.86704,0.00020254,p01186
0.85207,1.0162,0.00024141,p01187
0.91227,1.0001,0.00026707,p01188
1.1306,1.0821,0.00028577,p01189
1.1566,1.1675,8.7465e-05,p01190
1.0334,1.1225,8.7374e-05,p01191
0.9658,1.1942,0.00013806,p01192
0.92793,1.0776,0.00026821,p01193
1.1004,1.1495,0.00011483,p01194
0.95662,1.1303,0.00023168,p01195
1.1465,0.82277,0.00014703,p01196
0.91011,1.072,0.00019975,p01197
0.99044,1.0573,0.00023697,p01198
0.91407,0.83856,0.00021657,p01199
1.0087,0.83865,0.00027674,p01200
1.1891,1.1015,0.00016705,p01201
1.0441,1.1137,0.0001741,p01202
1.0659,1.0998,0.00018636,p01203
0.84821,0.96408,0.00024323,p01204
1.0881,0.94319,0.00025784,p01205
0.81727,0.96092,0.00024613,p01206
1.1336,0.95585,0.0002116,p01207
1.1269,1.0281,0.00015495,p01208
0.803,0.95151,0.00010325,p01209
0.99846,1.0943,0.00012079,p01210
1.186,0.82538,0.00015438,p01211
1.115,1.1153,0.00024216,p01212
0.95845,0.80484,0.0001031,p01213
1.02,1.133,0.00022516,p01214
1.0396,0.96883,0.00014318,p01215
1.0618,0.81797,0.00013892,p01216
1.0922,1.0327,0.00011022,p01217
0.89691,0.86531,0.00020144,p01218
0.84653,0.81207,0.00010522,p01219
1.1475,1.184,0.000244,p01220
0.81206,1.0061,0.00015918,p01221
1.0757,1.1767,0.00029787,p01222
0.83521,0.96654,0.00016202,p01223
0.98297,1.1892,0.00029983,p01224
0.85809,0.8543,0.00016039,p01225
0.96969,0.91956,0.00026635,p01226
0.94197,1.0346,0.00017071,p01227
1.0798,1.0702,0.00017848,p01228
0.85211,0.94156,0.00021008,p01229
1.1197,1.0851,0.00016714,p01230
1.1836,0.87236,0.00027634,p01231
1.0191,1.131,0.0002189,p01232
0.87932,0.87449,0.00023059,p01233
1.0934,0.94783,8.4365e-05,p01234
1.1312,0.97647,0.000156,p01235
0.85517,1.1822,8.2085e-05,p01236
1.0112,0.84673,0.00025039,p01237
1.0955,1.0591,0.00024747,p01238
1.1878,1.0509,0.00018853,p01239
1.1837,0.91986,0.00015985,p01240
1.0735,1.1791,0.00012628,p01241
0.9698,0.93188,0.00014798,p01242
0.92785,1.1652,0.0001841,p01243
0.84335,0.91149,8.8562e-05,p01244
1.0434,0.85743,0.00017246,p01245
1.0629,1.1677,8.0683e-05,p01246
1.1968,1.148,0.00021312,p01247
0.98929,1.076,0.0001853,p01248
0.97245,1.1151,0.00026931,p01249
0.82388,1.1718,0.00021351,p01250
0.98114,0.98942,0.00020421,p01251
1.166,1.0519,0.00025522,p01252
0.90718,0.96923,0.00010434,p01253
0.87918,0.9657,0.00024178,p01254
0.83398,0.9447,0.00016958,p01255
0.92343,1.0374,0.00020096,p01256
0.82122,0.91335,0.00017672,p01257
1.0617,0.98501,0.0001726,p01258
1.159,1.0859,0.0002934,p01259
1.0367,0.92161,8.8356e-05,p01260
1.1998,0.93645,0.00023707,p01261
0.85162,1.1915,0.00029964,p01262
0.86302,1.1757,0.0001872,p01263
0.92175,1.1889,0.0002607,p01264
1.0875,0.90854,0.0001993,p01265
0.93039,1.0204,0.00024057,p01266
1.1536,1.1741,0.00026623,p01267
0.91198,0.91839,0.00013747,p01268
1.169,0.83515,0.00013934,p01269
1.0378,1.0965,0.00026991,p01270
0.95715,0.92354,0.00029658,p01271
0.94802,1.1812,0.00011086,p01272
0.99283,0.86171,0.00022282,p01273
1.1511,0.90535,0.00016011,p01274
0.96263,0.84552,0.00015853,p01275
0.83706,1.0462,0.00022144,p01276
1.1547,0.91663,0.00011228,p01277
0.94107,0.80856,0.0001433,p01278
1.002,0.94774,0.00010381,p01279
1.0689,0.88043,0.0001941,p01280
1.0332,0.98817,0.00019227,p01281
0.98063,1.0634,0.00029958,p01282
0.92458,1.1787,0.00012387,p01283
1.0481,1.1754,8.6911e-05,p01284
1.1803,1.0462,0.00016493,p01285
1.1248,1.0031,0.00016098,p01286
1.1571,0.853,0.00014114,p01287
1.1006,1.1618,0.00018139,p01288
1.0395,0.96938,0.00028677,p01289
1.1372,1.0866,0.00018027,p01290
1.0883,0.83171,0.00019524,p01291
1.0418,1.0425,0.0001094,p01292
0.85456,0.97276,0.00027493,p01293
0.99764,0.98478,0.00018517,p01294
0.90599,1.1503,0.00024441,p01295
1.1921,1.0964,0.00016033,p01296
1.0826,1.0161,0.00025918,p01297
0.95007,1.0672,0.00013445,p01298
0.91663,1.1942,0.00019257,p01299
0.83077,1.1138,0.00017629,p01300
0.98339,1.0744,0.00016318,p01301
0.95109,0.81536,0.00026613,p01302
1.0553,1.1683,0.0002667,p01303
1.0902,0.97368,0.00028372,p01304
0.82829,1.119,0.00014996,p01305
0.91654,0.83409,0.0002264,p01306
0.90912,0.83556,0.00012463,p01307
0.82179,1.0364,0.00026566,p01308
0.97478,1.1702,0.00010267,p01309
1.1696,0.91667,0.00012889,p01310
0.94921,0.9981,0.00015314,p01311
0.98,1.1915,0.00025864,p01312
1.1513,0.97722,0.00011634,p01313
0.81661,1.1405,0.00021195,p01314
0.99543,0.93133,0.00026688,p01315
1.1008,1.1246,0.00021219,p01316
1.1524,1.172,0.00011968,p01317
0.93156,0.8419,0.00013552,p01318
0.92774,0.84172,0.00011862,p01319
1.1964,0.85919,0.00011759,p01320
0.86039,1.0107,0.00013191,p01321
0.95589,1.1604,0.00013336,p01322
0.89116,1.1026,8.5579e-05,p01323
0.86762,0.81069,0.00015371,p01324
0.80025,1.0024,0.00012202,p01325
1.0557,1.0951,0.00028491,p01326
1.0056,0.90499,0.00016487,p01327
1.0342,1.0086,0.00020951,p01328
0.82192,0.94527,0.00011997,p01329
0.87938,0.88439,0.00011393,p01330
0.93474,0.98343,0.00027009,p01331
0.85968,1.1458,0.00010455,p01332
0.80691,0.964,0.00028968,p01333
1.1053,0.91436,0.00022248,p01334
1.1014,1.0384,0.00024496,p01335
0.99531,1.1501,0.00023675,p01336
1.1172,1.0783,0.00016787,p01337
1.0961,1.1913,0.00014117,p01338
1.0262,1.1074,0.00013037,p01339
1.0074,1.1056,0.00027654,p01340
0.83386,1.077,0.00027854,p01341
1.1403,1.0105,0.0002806,p01342
0.80131,1.1673,0.00022341,p01343
0.92606,1.1931,0.00019778,p01344
0.961,0.9793,0.00024413,p01345
1.1763,0.9422,0.00018777,p01346
0.84494,0.95289,9.4358e-05,p01347
0.86906,1.0635,0.0002222,p01348
1.0356,1.0564,0.0002368,p01349
0.88118,0.96661,0.00022386,p01350
1.1242,0.9301,0.00014339,p01351
1.1215,1.1955,0.00016129,p01352
1.187,1.0107,0.00011572,p01353
1.1369,1.0924,0.00025135,p01354
0.95102,1.0824,0.00010867,p01355
1.0241,1.1368,0.00021582,p01356
1.1417,0.92437,0.00012224,p01357
0.94935,0.88731,0.00015345,p01358
0.93942,0.82995,0.00017062,p01359
0.85556,1.1178,9.0369e-05,p01360
1.0206,1.1671,9.0576e-05,p01361
0.95707,1.1146,0.00017723,p01362
0.96792,1.1663,0.00017902,p01363
1.1903,1.1751,0.00029231,p01364
0.80633,1.0337,8.5914e-05,p01365
0.80531,1.0424,0.0002641,p01366
1.1354,0.82069,0.00017695,p01367
1.0722,0.86684,0.00017468,p01368
0.87389,1.029,0.0002099,p01369
1.1782,1.1128,0.00019128,p01370
0.84914,1.1033,0.00028307,p01371
1.1741,1.0878,8.0931e-05,p01372
1.1943,0.96186,0.00019093,p01373
0.82973,0.89563,0.00024103,p01374
0.89823,0.8475,0.0001278,p01375
1.0487,1.0279,0.00025673,p01376
0.9848,0.99837,0.00012689,p01377
0.95495,1.1197,0.00014548,p01378
0.89143,1.0389,0.0001079,p01379
1.1184,1.0243,9.4078e-05,p01380
1.1298,1.1365,0.00015433,p01381
1.1918,1.1205,0.00023349,p01382
1.0452,1.1582,9.2015e-05,p01383
0.90325,1.0482,8.176e-05,p01384
1.0923,1.0808,0.00028019,p01385
0.82724,0.98482,0.00016987,p01386
1.0067,1.0325,0.00010223,p01387
1.107,1.1349,0.00018992,p01388
0.82853,1.0712,0.00013737,p01389
0.89306,1.004,0.00019837,p01390
0.88698,0.85799,0.00029837,p01391
