wind_speed,swr,mixing/coef_mix_hyp,mixing/coef_mix_KH,meteorology/ch,par_id
1.1433,1.1398,0.60809,0.50519,0.0010506,p01112
1.0415,1.1433,0.37328,0.33764,0.0014736,p01113
0.9756,0.97692,0.31313,0.74341,0.0027886,p01114
0.86371,0.80031,0.15014,0.25399,0.0011382,p01115
0.94147,1.073,0.61888,0.11769,0.0014871,p01116
1.1528,0.90787,0.18427,0.16842,0.0029174,p01117
1.0743,1.0168,0.52308,0.62669,0.0012269,p01118
1.0576,1.0404,0.10971,0.31604,0.0029199,p01119
1.1932,0.99484,0.74447,0.71648,0.0010527,p01120
1.0137,0.88941,0.66353,0.59797,0.0020898,p01121
1.1576,1.0836,0.59701,0.73431,0.001828,p01122
1.1609,0.81367,0.69185,0.59325,0.0017726,p01123
1.0642,1.1124,0.81132,0.60514,0.0024297,p01124
1.1902,1.0826,0.51247,0.16408,0.002229,p01125
1.1207,0.89024,0.59488,0.85215,0.0027654,p01126
1.1958,1.1072,0.29336,0.55443,0.0012843,p01127
1.0051,1.0952,0.19592,0.84627,0.0021946,p01128
0.90287,0.88812,0.69597,0.68148,0.00164,p01129
1.0613,0.9694,0.69922,0.65831,0.0016177,p01130
0.88738,0.85267,0.77045,0.8724,0.0014519,p01131
1.0462,1.0394,0.24257,0.33801,0.0011366,p01132
0.83457,0.85697,0.82786,0.63708,0.0018045,p01133
1.0852,1.0622,0.38592,0.1702,0.0016772,p01134
1.198,1.0753,0.49387,0.51514,0.0023046,p01135
1.1975,0.81124,0.28224,0.89216,0.0022522,p01136
0.98173,0.92234,0.16645,0.19024,0.001811,p01137
0.93125,1.0078,0.38162,0.63371,0.0019163,p01138
1.0606,0.95661,0.22823,0.27997,0.00228,p01139
0.84457,0.85167,0.6448,0.8522,0.002048,p01140
0.85584,1.1811,0.5075,0.10478,0.0019007,p01141
1.0567,1.1923,0.40203,0.75506,0.0021739,p01142
1.1232,0.96513,0.36293,0.13207,0.0023389,p01143
0.82368,1.1186,0.46706,0.62763,0.0025911,p01144
0.94882,0.94513,0.83694,0.54642,0.002794,p01145
0.8479,0.84677,0.65461,0.64575,0.0029352,p01146
1.082,1.0663,0.59769,0.10629,0.0021404,p01147
0.8976,0.94824,0.45707,0.68217,0.0017383,p01148
0.85975,1.0344,0.3003,0.16308,0.0011841,p01149
0.85439,0.81348,0.43048,0.45853,0.0018827,p01150
1.1156,0.92476,0.72245,0.4273,0.0020509,p01151
0.8193,1.167,0.70452,0.10969,0.0020725,p01152
1.0368,1.0968,0.5271,0.55284,0.0017799,p01153
0.91562,0.93113,0.52977,0.5301,0.0017744,p01154
1.1864,0.91504,0.40534,0.54827,0.0025144,p01155
1.0227,0.96617,0.60004,0.24713,0.0019584,p01156
1.0061,1.1227,0.79829,0.48764,0.0026115,p01157
1.0404,0.94802,0.78094,0.75955,0.001399,p01158
1.1014,1.154,0.67038,0.24504,0.0021618,p01159
1.0684,1.1153,0.13466,0.25975,0.0015541,p01160
1.1418,1.1408,0.86311,0.82546,0.0015286,p01161
0.97116,0.82317,0.44261,0.16729,0.0029383,p01162
0.96949,1.1814,0.59062,0.17465,0.0029413,p01163
1.0692,1.1886,0.87721,0.13746,0.0012007,p01164
0.80278,0.92299,0.84426,0.43153,0.002746,p01165
0.98111,1.1068,0.68779,0.84757,0.0016984,p01166
1.1785,0.92036,0.38785,0.62875,0.0028628,p01167
1.0621,1.1051,0.67382,0.34726,0.002081,p01168
0.87578,1.0593,0.38192,0.76399,0.0012411,p01169
1.1438,0.95951,0.48483,0.87321,0.0026069,p01170
0.83007,1.1475,0.22778,0.39708,0.0024472,p01171
1.0346,0.88635,0.65257,0.39104,0.0026712,p01172
1.1357,1.0124,0.86661,0.69951,0.0029421,p01173
0.89708,1.1436,0.33475,0.71768,0.0017791,p01174
1.1261,1.1304,0.41377,0.81918,0.0012818,p01175
0.89317,1.1874,0.51854,0.88506,0.0019463,p01176
0.96433,1.1044,0.41666,0.78595,0.0024933,p01177
0.85857,0.89392,0.54808,0.69241,0.0023809,p01178
0.87134,0.88874,0.29379,0.17204,0.0019621,p01179
0.84026,0.933,0.40114,0.64891,0.0020966,p01180
0.98126,1.0616,0.34874,0.81265,0.0012198,p01181
0.88623,1.1218,0.49778,0.66225,0.0017778,p01182
0.93778,0.96878,0.53315,0.3538,0.0012881,p01183
1.1349,1.0266,0.60377,0.11704,0.0018587,p01184
1.0685,1.0906,0.56125,0.34752,0.0029783,p01185
1.0507,1.0502,0.17253,0.24135,0.0016546,p01186
0.94921,0.81084,0.66989,0.66181,0.0022279,p01187
0.99385,0.9641,0.57911,0.21307,0.0021722,p01188
0.96459,0.98571,0.38069,0.77217,0.0027224,p01189
1.1994,0.84266,0.79391,0.29426,0.0022347,p01190
1.1203,1.099,0.76047,0.27106,0.0011286,p01191
1.1751,1.1718,0.59539,0.33196,0.002973,p01192
1.0163,0.99373,0.48175,0.20385,0.0025304,p01193
0.85292,0.88021,0.87671,0.28055,0.0023249,p01194
1.141,1.1593,0.15597,0.49734,0.0023987,p01195
0.95439,1.0762,0.36979,0.49137,0.0013414,p01196
1.0178,0.96896,0.56616,0.14173,0.0012358,p01197
0.90785,0.94202,0.7057,0.87907,0.0026771,p01198
0.8323,1.1578,0.64727,0.63101,0.001559,p01199
1.128,0.92453,0.87526,0.38859,0.0020873,p01200
1.0255,1.0162,0.60828,0.41404,0.0027417,p01201
1.0967,0.94881,0.8056,0.72108,0.0013146,p01202
1.1939,1.0194,0.51128,0.48557,0.0027006,p01203
0.90071,1.0623,0.14681,0.37681,0.0020992,p01204
1.0375,1.1824,0.17526,0.28651,0.0013901,p01205
1.1439,0.98579,0.70332,0.42018,0.002508,p01206
1.0287,0.84582,0.33363,0.8733,0.0019246,p01207
0.9853,0.99766,0.69827,0.3862,0.0024979,p01208
1.1502,0.81515,0.20437,0.44473,0.001097,p01209
1.1595,0.95576,0.31139,0.52988,0.0015782,p01210
1.0379,1.1778,0.62725,0.10262,0.0019933,p01211
1.0044,1.0793,0.52299,0.58593,0.0022426,p01212
1.0223,0.92462,0.31244,0.73601,0.0016683,p01213
1.02,1.0851,0.75297,0.15532,0.0017239,p01214
0.92266,0.95611,0.46309,0.19594,0.0010131,p01215
1.1164,0.91807,0.48895,0.59911,0.0015152,p01216
0.93932,0.97572,0.60949,0.26491,0.0014717,p01217
1.188,1.0139,0.13088,0.69615,0.0022305,p01218
0.88331,1.1416,0.35841,0.77191,0.0018506,p01219
0.81734,0.88459,0.83765,0.4838,0.0023483,p01220
0.87894,1.1537,0.58426,0.81108,0.0013478,p01221
0.81981,1.1697,0.16826,0.86182,0.0022093,p01222
0.97529,1.0032,0.74154,0.5277,0.001722,p01223
1.0413,1.1124,0.80216,0.4175,0.0022449,p01224
0.88605,1.1642,0.12696,0.8694,0.0028872,p01225
0.97794,1.1103,0.64556,0.23437,0.0018807,p01226
0.86796,0.89495,0.81085,0.42534,0.0027771,p01227
0.92353,0.81584,0.76474,0.68717,0.0024051,p01228
0.85621,0.87307,0.49532,0.84443,0.0023732,p01229
1.0503,0.89854,0.44073,0.53872,0.0027929,p01230
0.92649,1.0739,0.25741,0.16178,0.0011121,p01231
0.85866,0.90238,0.6487,0.16582,0.0028969,p01232
0.89837,0.93628,0.70345,0.4305,0.0025064,p01233
1.089,0.84983,0.56806,0.49316,0.002822,p01234
0.93156,1.1499,0.64888,0.45896,0.0025039,p01235
1.1369,1.1076,0.33948,0.76807,0.0013466,p01236
0.85182,0.95875,0.44811,0.37698,0.0019854,p01237
1.0582,1.1056,0.65924,0.35618,0.0019912,p01238
0.88571,1.186,0.78203,0.68972,0.0013151,p01239
1.0603,1.0421,0.22317,0.57346,0.0016891,p01240
0.90331,0.80774,0.60196,0.47203,0.0012403,p01241
0.87225,0.8437,0.20471,0.82949,0.0013204,p01242
1.1944,1.0269,0.37379,0.24569,0.001927,p01243
0.92569,1.1329,0.89718,0.10456,0.0014123,p01244
0.81377,1.0301,0.48536,0.7713,0.0019814,p01245
0.8073,0.91809,0.78632,0.58273,0.0023778,p01246
1.1627,0.91256,0.31495,0.73776,0.0027816,p01247
0.80068,1.1079,0.36237,0.50284,0.0027767,p01248
1.1308,0.90799,0.61093,0.57673,0.0024475,p01249
0.81677,1.1929,0.85377,0.62796,0.0026608,p01250
1.1752,0.92131,0.27896,0.7461,0.0019222,p01251
0.92929,1.1052,0.24743,0.62285,0.0023703,p01252
1.0109,0.98139,0.89189,0.5931,0.0015906,p01253
1.1624,0.8433,0.26008,0.31765,0.0022281,p01254
0.8912,1.1731,0.61368,0.5861,0.0025198,p01255
0.95484,0.81048,0.43951,0.2632,0.0021869,p01256
0.94336,1.1974,0.47539,0.45675,0.002288,p01257
0.86722,0.80873,0.1272,0.20098,0.0029051,p01258
0.99762,1.054,0.68209,0.24268,0.0018248,p01259
1.1697,0.91231,0.3904,0.30738,0.0013708,p01260
0.81185,1.1762,0.70139,0.88344,0.0023627,p01261
0.86834,0.85837,0.82342,0.60749,0.0012947,p01262
1.151,0.83711,0.36392,0.84668,0.00261,p01263
1.0526,1.0112,0.21566,0.73871,0.0026832,p01264
0.99893,0.90571,0.29069,0.51712,0.0010198,p01265
1.1433,1.1559,0.25304,0.43228,0.0020852,p01266
0.83713,1.0154,0.45169,0.48024,0.0017375,p01267
1.027,0.87845,0.24939,0.23254,0.0028605,p01268
1.0828,0.96813,0.88197,0.14828,0.0019981,p01269
1.0562,0.84091,0.16997,0.66715,0.0027473,p01270
0.86712,0.81799,0.86992,0.45788,0.002985,p01271
1.1323,1.0886,0.36284,0.3363,0.0024995,p01272
0.95926,1.0525,0.49667,0.3902,0.0011231,p01273
0.801,0.94699,0.76082,0.39247,0.0016913,p01274
0.87298,0.86581,0.53626,0.26036,0.002038,p01275
1.0522,1.0724,0.42328,0.27841,0.0028685,p01276
1.0235,0.98251,0.39532,0.83689,0.0014435,p01277
0.85994,0.98479,0.7104,0.49014,0.0024026,p01278
1.1608,1.148,0.56721,0.87607,0.0027348,p01279
1.0131,0.89708,0.69109,0.31222,0.0023025,p01280
1.0289,1.0652,0.51033,0.19294,0.0021072,p01281
1.0099,1.0063,0.48075,0.46821,0.0021744,p01282
1.1767,0.91069,0.87749,0.72408,0.0019661,p01283
1.1083,0.85664,0.45072,0.14718,0.0017259,p01284
1.0712,1.1667,0.43805,0.30834,0.0018589,p01285
0.82313,0.92861,0.74133,0.11451,0.0023894,p01286
1.0276,0.98229,0.58137,0.4918,0.0020152,p01287
1.0379,1.1534,0.65157,0.33966,0.0025794,p01288
0.88812,1.0166,0.28889,0.31689,0.0011355,p01289
1.1897,1.0369,0.42374,0.88644,0.0011631,p01290
1.1562,0.90133,0.6168,0.14954,0.0027542,p01291
0.92682,0.84003,0.42475,0.4965,0.0026437,p01292
0.81013,0.98301,0.82645,0.63924,0.001352,p01293
0.8912,0.87929,0.89223,0.18622,0.0014547,p01294
0.9617,1.1282,0.72968,0.75896,0.0026126,p01295
0.8656,0.95767,0.39136,0.73657,0.0022503,p01296
0.95788,1.0803,0.22489,0.87127,0.0025396,p01297
1.0728,1.1756,0.3065,0.22556,0.0010395,p01298
0.96017,0.84074,0.33115,0.8438,0.0026602,p01299
1.1822,1.0583,0.64435,0.5911,0.0014965,p01300
1.0298,1.1313,0.843,0.73038,0.0025188,p01301
1.1658,1.1716,0.11887,0.45296,0.0022478,p01302
1.0245,1.0018,0.81224,0.85663,0.0022271,p01303
0.98477,1.1364,0.51699,0.44205,0.0021655,p01304
0.92149,0.91199,0.36218,0.8721,0.0013558,p01305
1.0697,0.95217,0.72501,0.19441,0.0021772,p01306
0.83988,0.95474,0.84659,0.53069,0.0020314,p01307
0.84612,1.1535,0.14584,0.38059,0.0015058,p01308
0.93471,0.9364,0.10359,0.45633,0.0011695,p01309
0.98856,0.93002,0.2504,0.11225,0.0021323,p01310
0.83618,0.9174,0.7176,0.83481,0.0017452,p01311
0.94762,0.83327,0.37938,0.29117,0.0020955,p01312
0.97525,0.96197,0.12054,0.13574,0.002295,p01313
0.8997,0.815,0.85439,0.77247,0.001408,p01314
0.82041,0.83499,0.70976,0.77311,0.0024503,p01315
1.0506,1.1348,0.85722,0.27864,0.0021417,p01316
0.99499,1.007,0.18017,0.75178,0.0024822,p01317
0.88381,1.1995,0.49397,0.6769,0.0014261,p01318
1.1583,0.98968,0.60414,0.10905,0.0012637,p01319
1.0052,1.1508,0.82399,0.46832,0.002064,p01320
0.83554,0.8388,0.24971,0.47431,0.0010624,p01321
1.0635,0.93583,0.37064,0.43984,0.0026975,p01322
0.87522,0.84072,0.29971,0.81217,0.0010345,p01323
1.1622,1.0727,0.8904,0.45178,0.0013807,p01324
0.85941,1.1045,0.19168,0.28993,0.0020043,p01325
0.81484,1.0204,0.73254,0.74701,0.0015351,p01326
0.98641,0.86727,0.43224,0.57498,0.0019703,p01327
0.88985,0.88751,0.46466,0.39683,0.0022571,p01328
0.93131,0.92938,0.4515,0.26759,0.0028647,p01329
1.0778,1.0781,0.35612,0.19912,0.0019754,p01330
1.1848,0.98644,0.78495,0.14553,0.0021977,p01331
1.0266,1.0485,0.84785,0.12123,0.0028303,p01332
1.1871,0.89766,0.35959,0.71582,0.0025026,p01333
1.1985,0.91183,0.6937,0.46556,0.0022029,p01334
0.96924,1.1891,0.89356,0.16265,0.0016906,p01335
1.166,0.99524,0.65402,0.40133,0.0029529,p01336
0.98958,0.93248,0.1532,0.72861,0.0028398,p01337
1.1019,1.1954,0.36474,0.79625,0.0025906,p01338
0.87407,1.1349,0.27343,0.57274,0.0010135,p01339
0.92274,0.8789,0.79902,0.4191,0.0029652,p01340
0.80532,1.1854,0.49232,0.25258,0.0023411,p01341
1.0266,0.92723,0.79401,0.8655,0.0015958,p01342
0.86636,1.1255,0.12074,0.32519,0.0019762,p01343
0.89349,1.1617,0.68648,0.64704,0.001155,p01344
1.0657,0.80081,0.25798,0.86799,0.0022928,p01345
1.1208,0.98056,0.71721,0.7299,0.002667,p01346
1.0322,0.97859,0.89889,0.88078,0.0025131,p01347
0.8548,0.90095,0.19405,0.5188,0.0017894,p01348
1.0988,0.91048,0.89215,0.68948,0.0019298,p01349
1.0012,1.1242,0.3272,0.44518,0.0010904,p01350
1.1205,0.91556,0.2911,0.28344,0.0011483,p01351
0.85309,0.98157,0.33332,0.83,0.001772,p01352
0.96247,0.92243,0.40942,0.62205,0.0024556,p01353
1.1612,0.99676,0.2095,0.11818,0.0010601,p01354
1.0012,1.0883,0.50032,0.6462,0.0010841,p01355
0.83466,1.1059,0.89628,0.17719,0.0028553,p01356
0.90632,0.80886,0.68707,0.21785,0.0013596,p01357
1.1637,1.0026,0.54165,0.54535,0.0016201,p01358
0.99935,1.0416,0.62812,0.24118,0.0025467,p01359
1.1928,1.1324,0.24324,0.83896,0.0011931,p01360
0.97943,1.0486,0.87217,0.64041,0.0026211,p01361
1.1075,0.87526,0.3332,0.11278,0.002195,p01362
0.80234,1.1835,0.8221,0.46668,0.0024525,p01363
1.1514,0.86905,0.25601,0.87006,0.0016213,p01364
0.8636,0.80264,0.37552,0.41277,0.0014807,p01365
1.0215,1.071,0.4826,0.46994,0.001602,p01366
1.1308,1.0635,0.3413,0.45554,0.0015768,p01367
1.007,0.91715,0.26528,0.5994,0.0028358,p01368
1.0132,1.1204,0.84448,0.4539,0.001051,p01369
1.1136,1.0086,0.4225,0.84108,0.0012738,p01370
0.8021,1.1105,0.62629,0.74385,0.0010676,p01371
0.99911,0.91735,0.43236,0.19576,0.0019877,p01372
1.0262,0.88348,0.88787,0.78653,0.0026489,p01373
0.98243,1.1889,0.61998,0.14484,0.0015433,p01374
1.1429,0.90374,0.239,0.48091,0.0028648,p01375
1.0025,0.92625,0.12091,0.66983,0.0027387,p01376
1.179,0.94933,0.32285,0.10354,0.0021942,p01377
1.192,1.1781,0.43304,0.58537,0.0016454,p01378
1.1087,1.0143,0.7324,0.89176,0.002231,p01379
1.0152,0.85898,0.22758,0.73385,0.0014001,p01380
1.1744,1.0565,0.58269,0.75192,0.001831,p01381
1.0791,1.0418,0.30848,0.24185,0.0011188,p01382
1.0112,0.97511,0.55378,0.13848,0.0026378,p01383
0.81063,0.86086,0.74939,0.72147,0.0017504,p01384
0.84656,1.0888,0.59911,0.46219,0.001579,p01385
1.0406,0.8596,0.2519,0.26225,0.0020877,p01386
1.1694,0.83167,0.60396,0.64355,0.0016852,p01387
0.88251,1.0136,0.56039,0.41178,0.0012142,p01388
1.1098,1.0445,0.2403,0.46505,0.0026868,p01389
1.0113,1.0283,0.66831,0.19646,0.0018137,p01390
0.80424,1.1825,0.48813,0.31044,0.0017445,p01391
1.1773,1.1463,0.51535,0.75204,0.0013282,p01392
0.82146,0.80608,0.37264,0.6003,0.0023918,p01393
1.1566,1.1157,0.6051,0.2409,0.0022367,p01394
1.0865,1.0255,0.4118,0.22356,0.0020414,p01395
0.85445,0.85033,0.69574,0.55762,0.0010195,p01396
0.94192,0.89375,0.17205,0.69063,0.0020386,p01397
1.068,0.97603,0.34378,0.89568,0.0010583,p01398
0.90391,1.0463,0.14753,0.79534,0.0020115,p01399
1.1178,1.151,0.80046,0.27813,0.0020015,p01400
0.95566,1.0196,0.20268,0.57316,0.0020406,p01401
1.1859,0.96393,0.32042,0.65253,0.0023755,p01402
1.1888,1.137,0.713,0.52115,0.0011627,p01403
0.96817,0.88099,0.2719,0.28576,0.0017003,p01404
1.1674,0.95234,0.339,0.58476,0.0013754,p01405
1.162,0.92976,0.31342,0.51286,0.0011207,p01406
0.91209,0.94307,0.25029,0.37451,0.0013973,p01407
0.90691,1.1834,0.22077,0.56838,0.001075,p01408
1.191,1.0818,0.2863,0.69341,0.0022584,p01409
1.1742,0.90547,0.38205,0.36973,0.0017057,p01410
0.86573,1.1946,0.41225,0.57998,0.0027319,p01411
0.8439,1.1269,0.46004,0.69269,0.0029142,p01412
0.82454,0.93461,0.54505,0.53976,0.0027656,p01413
0.99452,1.0317,0.73402,0.33735,0.0029347,p01414
1.1709,1.1411,0.21757,0.16008,0.0019968,p01415
0.82936,1.0628,0.20057,0.29124,0.0012849,p01416
1.0358,1.1726,0.60299,0.20015,0.0023747,p01417
0.84557,1.1387,0.57533,0.74587,0.0025142,p01418
1.1388,1.0646,0.60703,0.27245,0.0019073,p01419
0.8233,1.1229,0.40256,0.27047,0.0015545,p01420
1.0549,1.1359,0.45407,0.79721,0.001235,p01421
0.96902,0.94672,0.8494,0.40901,0.001179,p01422
0.89189,0.88986,0.39573,0.10603,0.0019123,p01423
0.87081,0.99753,0.73671,0.36099,0.0012522,p01424
0.95318,0.92905,0.18527,0.41601,0.0018712,p01425
1.0747,0.90265,0.15652,0.7267,0.0017117,p01426
0.84519,1.0853,0.72325,0.46515,0.0020742,p01427
0.95248,0.93227,0.33732,0.24911,0.002696,p01428
0.84743,0.95742,0.86758,0.37472,0.0010573,p01429
0.93868,0.88083,0.68956,0.58938,0.0013839,p01430
1.1807,1.0914,0.16879,0.38995,0.0029081,p01431
1.1617,0.82581,0.60254,0.45395,0.0015552,p01432
1.1164,0.97595,0.5918,0.11105,0.0010757,p01433
1.0494,0.94362,0.30796,0.60577,0.0013359,p01434
0.83357,1.0464,0.53962,0.17795,0.0019819,p01435
1.1345,0.83724,0.6863,0.8949,0.0010026,p01436
0.80077,1.171,0.30982,0.31543,0.0021865,p01437
1.102,0.90868,0.12415,0.55037,0.0022837,p01438
1.1776,0.92687,0.65903,0.66091,0.0023384,p01439
1.1477,0.92373,0.39265,0.32089,0.0014639,p01440
1.1725,1.1858,0.10312,0.45363,0.0014395,p01441
0.94571,0.96416,0.34774,0.41704,0.0015933,p01442
0.84224,0.88726,0.25813,0.11885,0.0028031,p01443
0.91659,1.1546,0.74894,0.80791,0.0018867,p01444
1.1827,1.0328,0.13628,0.84597,0.0023852,p01445
0.80592,0.94105,0.69865,0.11859,0.0022862,p01446
0.86323,0.88822,0.29821,0.70095,0.0020679,p01447
0.83646,1.1894,0.38456,0.60181,0.0020869,p01448
1.1633,1.1592,0.86396,0.59152,0.0021094,p01449
0.98585,0.88175,0.82977,0.46948,0.0014055,p01450
0.85712,1.102,0.77611,0.6661,0.002473,p01451
0.99249,0.90741,0.18138,0.4859,0.0023371,p01452
1.1112,0.95039,0.25387,0.10056,0.0017959,p01453
0.98977,1.178,0.24611,0.5257,0.0026626,p01454
0.87939,0.98269,0.17692,0.36981,0.0024221,p01455
1.1912,0.90174,0.56227,0.4317,0.0014651,p01456
1.0928,1.1846,0.89481,0.89757,0.0010329,p01457
1.1575,1.0251,0.85732,0.16628,0.0017978,p01458
1.0977,0.92211,0.4537,0.64334,0.0027988,p01459
0.85741,0.91004,0.55044,0.7014,0.0024639,p01460
1.0917,0.84604,0.83573,0.31389,0.0012981,p01461
1.1639,1.1237,0.21384,0.46789,0.0021506,p01462
1.1079,1.1021,0.41062,0.58578,0.001905,p01463
0.87593,1.0014,0.89684,0.73521,0.0018725,p01464
0.98985,1.1467,0.64703,0.88019,0.0029122,p01465
1.0864,0.89535,0.74328,0.38171,0.0019974,p01466
1.1623,1.0462,0.84532,0.605,0.0021307,p01467
0.97875,1.1569,0.8505,0.53845,0.0022147,p01468
0.97311,0.84225,0.87058,0.31758,0.0015553,p01469
1.1262,0.90139,0.11436,0.75678,0.0015463,p01470
1.1615,0.88967,0.78615,0.79433,0.0020482,p01471
1.1839,0.85977,0.27676,0.64491,0.0023709,p01472
1.1922,1.1092,0.14696,0.14974,0.0025218,p01473
1.1896,1.0652,0.62176,0.53049,0.0026459,p01474
1.045,1.1898,0.87882,0.75051,0.0024803,p01475
1.0901,0.80236,0.84198,0.16363,0.00231,p01476
1.1126,0.91569,0.11523,0.20338,0.0021394,p01477
1.1017,1.0163,0.351,0.5016,0.0019259,p01478
0.9014,0.99133,0.57388,0.29383,0.0016857,p01479
1.1354,0.99032,0.39197,0.81683,0.0010442,p01480
0.98195,0.89943,0.40667,0.29934,0.0023724,p01481
0.83571,0.98418,0.49568,0.43951,0.0022103,p01482
1.1372,1.0986,0.43284,0.40305,0.0024419,p01483
1.0473,0.98607,0.82465,0.30861,0.0013251,p01484
1.1936,1.1263,0.68751,0.8387,0.0017851,p01485
0.93058,1.1771,0.46651,0.68864,0.0016237,p01486
1.0616,1.0969,0.17512,0.28955,0.001837,p01487
1.113,0.9568,0.38675,0.15325,0.0019117,p01488
1.0493,1.096,0.86148,0.2185,0.0026799,p01489
1.0158,1.0319,0.51498,0.11048,0.0011826,p01490
1.1346,0.89199,0.58091,0.36613,0.0021173,p01491
0.89,0.996,0.33439,0.35654,0.002233,p01492
1.0794,0.92537,0.63834,0.30241,0.0010384,p01493
0.84754,0.82454,0.80904,0.43859,0.0018018,p01494
0.82267,1.0605,0.39383,0.33523,0.0012641,p01495
0.89879,1.1493,0.45912,0.85014,0.0017848,p01496
0.97211,0.99095,0.53727,0.41599,0.0027622,p01497
0.9784,0.82392,0.82851,0.3302,0.0017158,p01498
1.1412,0.83626,0.44553,0.14604,0.0020587,p01499
0.86413,1.0934,0.13544,0.44452,0.0018665,p01500
1.0948,1.0507,0.87683,0.48322,0.0025536,p01501
1.1651,0.8491,0.89456,0.80729,0.001925,p01502
0.92521,1.0142,0.87196,0.88362,0.0011107,p01503
1.0541,1.05,0.1646,0.70184,0.0011451,p01504
1.0274,1.0778,0.59442,0.87856,0.0028156,p01505
0.97744,1.1414,0.16255,0.62145,0.0026883,p01506
1.1274,1.0568,0.78168,0.25298,0.0017193,p01507
1.004,0.81294,0.89161,0.39456,0.0011674,p01508
0.82525,0.84758,0.49337,0.34673,0.0013352,p01509
0.99017,1.1829,0.6228,0.46319,0.0016014,p01510
1.1532,0.88383,0.40701,0.80617,0.0021316,p01511
0.83908,1.1647,0.70414,0.86465,0.0016198,p01512
1.0663,0.86843,0.46596,0.5537,0.001401,p01513
0.8168,0.85921,0.55957,0.53601,0.00295,p01514
1.1191,0.91031,0.65717,0.8121,0.0016181,p01515
1.1775,1.1805,0.58392,0.33005,0.0012147,p01516
0.90221,1.0367,0.45525,0.33552,0.0012874,p01517
0.90657,0.96831,0.60923,0.48417,0.0020861,p01518
0.80556,1.1161,0.21119,0.78123,0.0021744,p01519
1.0712,0.83759,0.48253,0.54347,0.0028516,p01520
0.80502,0.9546,0.35261,0.2401,0.0022151,p01521
0.80645,0.94223,0.50896,0.83604,0.0028109,p01522
0.82987,0.84874,0.47742,0.29347,0.0018034,p01523
1.0717,0.94064,0.86556,0.73702,0.0013817,p01524
0.85143,0.97281,0.27429,0.21474,0.0024072,p01525
1.1701,1.1422,0.84699,0.17006,0.0013918,p01526
1.0745,1.0729,0.14143,0.89811,0.0024113,p01527
1.1809,0.97336,0.31666,0.52184,0.001538,p01528
0.84697,1.0209,0.75246,0.77759,0.0025457,p01529
0.90135,1.0935,0.148,0.72029,0.0024886,p01530
0.912,1.1751,0.68297,0.55275,0.0026585,p01531
0.87418,1.1671,0.75348,0.76295,0.0020712,p01532
1.1404,0.99552,0.49357,0.1613,0.001952,p01533
0.9344,1.0024,0.46554,0.49882,0.0025941,p01534
1.019,0.87771,0.23449,0.18359,0.0029999,p01535
0.93687,0.85705,0.30995,0.49682,0.0027973,p01536
0.85265,0.96999,0.12131,0.79573,0.0013133,p01537
1.1605,1.0787,0.58053,0.28438,0.0011139,p01538
1.068,1.0306,0.36861,0.82821,0.0029444,p01539
0.8649,1.0882,0.28458,0.40099,0.0021139,p01540
1.1563,0.8796,0.27368,0.44703,0.0015501,p01541
0.93092,1.1135,0.76823,0.51272,0.0023476,p01542
1.0259,1.1337,0.6104,0.62008,0.0018368,p01543
1.1493,0.87671,0.72615,0.15423,0.0011362,p01544
0.96733,0.85948,0.30695,0.65446,0.0027796,p01545
0.84602,1.0604,0.78529,0.42464,0.0028367,p01546
1.1053,0.9395,0.19264,0.20973,0.0026199,p01547
0.90651,0.82111,0.42409,0.25527,0.0010222,p01548
0.80844,1.1591,0.8917,0.88038,0.0018917,p01549
1.1489,1.0604,0.1969,0.39045,0.0014281,p01550
0.96503,0.81095,0.53307,0.47452,0.0028614,p01551
0.80705,0.92817,0.5189,0.77987,0.0022731,p01552
0.9484,0.891,0.36001,0.85065,0.0025074,p01553
1.1779,1.0095,0.83407,0.11183,0.0022944,p01554
1.1258,1.0533,0.81189,0.78095,0.0011802,p01555
0.91596,0.84622,0.50929,0.16455,0.0020501,p01556
0.91665,1.1987,0.50347,0.26359,0.0012571,p01557
1.1303,1.174,0.74275,0.34877,0.0029636,p01558
0.99448,1.1024,0.54832,0.80464,0.0010336,p01559
0.98003,0.89747,0.48726,0.7792,0.0014389,p01560
1.0678,0.98919,0.34212,0.75131,0.002575,p01561
0.96622,0.84112,0.59695,0.56743,0.0010249,p01562
0.93447,0.82182,0.47961,0.55923,0.0013049,p01563
0.87682,1.1581,0.74648,0.86621,0.0013462,p01564
1.055,1.1705,0.52751,0.40159,0.0013154,p01565
0.84082,1.06,0.41835,0.366,0.0023221,p01566
0.98833,1.0248,0.32794,0.77512,0.0021647,p01567
0.95447,1.0295,0.58293,0.75281,0.0010121,p01568
0.89569,0.98296,0.26717,0.56187,0.002171,p01569
0.81905,1.0225,0.33134,0.16547,0.0022513,p01570
0.95062,1.1425,0.10749,0.67265,0.0011567,p01571
0.81131,1.0562,0.5868,0.81785,0.0014727,p01572
1.0312,1.0773,0.88139,0.48183,0.0020441,p01573
1.0136,0.87012,0.39113,0.48074,0.0019998,p01574
0.82518,1.0059,0.72275,0.87046,0.0014071,p01575
1.1185,1.142,0.67962,0.6553,0.0010233,p01576
1.1876,0.867,0.86497,0.67651,0.0017071,p01577
0.85354,1.1631,0.78353,0.45133,0.0023037,p01578
1.0342,1.1991,0.81364,0.24915,0.0016476,p01579
