wind_speed,swr,mixing/coef_mix_hyp,mixing/coef_mix_KH,meteorology/ch,par_id
1.1813,0.85531,0.88183,0.38932,0.0017982,p0468
1.0107,1.0389,0.59709,0.56804,0.0028582,p0469
0.93557,0.97389,0.69516,0.58601,0.0029243,p0470
1.0135,0.86414,0.31715,0.79949,0.0019038,p0471
1.0367,1.1874,0.25736,0.49884,0.0028764,p0472
0.92551,1.15,0.50974,0.38908,0.001584,p0473
1.1489,0.81611,0.81842,0.66704,0.0010001,p0474
1.0493,1.1197,0.41554,0.10383,0.0011206,p0475
1.1435,1.0523,0.30366,0.63172,0.0013316,p0476
1.1524,0.99517,0.72855,0.82698,0.0025113,p0477
0.85365,0.89462,0.6506,0.56935,0.0023681,p0478
0.9278,0.8357,0.29887,0.75687,0.0028231,p0479
0.88763,0.82748,0.80769,0.19807,0.0013781,p0480
1.1822,0.87379,0.18993,0.88959,0.0028534,p0481
0.82947,0.91658,0.38604,0.6102,0.0021259,p0482
0.88157,1.1282,0.21898,0.80868,0.0018073,p0483
0.82711,0.95271,0.21102,0.7024,0.0010892,p0484
0.94548,1.0904,0.32775,0.56605,0.0013745,p0485
0.96023,1.0673,0.54269,0.78474,0.0027055,p0486
1.127,0.98739,0.82676,0.79311,0.0010149,p0487
1.0266,1.0511,0.85886,0.4527,0.0028853,p0488
1.0386,0.95061,0.51079,0.55737,0.0029958,p0489
0.82147,0.83437,0.28723,0.36339,0.0016449,p0490
0.85973,1.1889,0.87594,0.31023,0.0021407,p0491
1.1278,1.141,0.86095,0.64553,0.0014626,p0492
1.1398,0.8214,0.8279,0.48071,0.0011073,p0493
1.0535,0.99523,0.55316,0.41001,0.0025438,p0494
0.82549,0.95994,0.4938,0.21028,0.0026624,p0495
0.8309,1.1879,0.40657,0.43543,0.0012487,p0496
0.94224,1.1085,0.48443,0.47742,0.0023119,p0497
1.1439,0.84881,0.709,0.21094,0.0022824,p0498
0.83231,1.053,0.35355,0.56531,0.0022773,p0499
0.82361,0.96891,0.38182,0.31528,0.0022862,p0500
1.0541,0.95872,0.22307,0.54928,0.0022834,p0501
0.96893,1.0912,0.65275,0.65398,0.0029871,p0502
0.91014,0.91256,0.83078,0.23963,0.0022515,p0503
1.1039,0.80359,0.11014,0.18101,0.0012306,p0504
1.1948,1.1041,0.5594,0.59532,0.0024704,p0505
0.98009,1.1239,0.71901,0.73598,0.0026383,p0506
1.1048,1.1989,0.84304,0.28543,0.0022897,p0507
0.9151,0.87568,0.1179,0.67116,0.0028835,p0508
0.82587,0.85094,0.39616,0.34487,0.001507,p0509
0.97268,1.1852,0.81725,0.45856,0.0020495,p0510
1.0611,0.89107,0.83601,0.17558,0.0023485,p0511
1.0655,0.80656,0.21617,0.37961,0.0025803,p0512
0.97471,1.0413,0.58556,0.85756,0.0020334,p0513
1.1797,0.97523,0.42464,0.30889,0.0026295,p0514
0.85919,1.0584,0.26382,0.86142,0.0027829,p0515
0.97553,1.1534,0.33105,0.30178,0.0026751,p0516
0.85407,0.9044,0.27587,0.31133,0.0027732,p0517
1.0337,0.98292,0.60219,0.15275,0.001702,p0518
1.1913,0.99236,0.53167,0.43777,0.0024232,p0519
1.1335,0.8646,0.14661,0.5548,0.0021233,p0520
1.0484,1.1907,0.51039,0.25586,0.0026442,p0521
1.1698,1.183,0.7328,0.45814,0.0014906,p0522
1.0313,0.94532,0.45894,0.18777,0.0011292,p0523
1.1242,1.0251,0.29644,0.76965,0.001152,p0524
1.1198,0.80954,0.14311,0.87001,0.0020522,p0525
0.95019,1.1114,0.25046,0.31036,0.0022736,p0526
1.179,1.1888,0.35434,0.69869,0.0010534,p0527
1.1746,1.1052,0.78015,0.53179,0.0014052,p0528
0.9947,0.90343,0.13162,0.49356,0.0018619,p0529
1.1657,0.92349,0.48248,0.22517,0.0027857,p0530
0.90183,1.1747,0.20514,0.21134,0.0023174,p0531
1.0754,0.90006,0.233,0.58204,0.0013066,p0532
1.015,1.138,0.63612,0.79571,0.001981,p0533
0.81696,0.95248,0.11847,0.81274,0.0011981,p0534
1.1194,1.1724,0.7316,0.28496,0.0010266,p0535
1.004,0.9124,0.86662,0.13723,0.0029727,p0536
0.95523,1.0028,0.42054,0.26687,0.0012593,p0537
0.81376,0.95626,0.84711,0.74745,0.0027252,p0538
1.0986,1.1016,0.29723,0.26242,0.0010474,p0539
1.1483,0.85613,0.62694,0.68666,0.0022879,p0540
0.89066,1.0101,0.56645,0.54607,0.0021294,p0541
1.0177,0.87006,0.52157,0.1202,0.0023959,p0542
1.037,0.95879,0.71705,0.56689,0.0016355,p0543
1.0697,0.81742,0.37293,0.535,0.0018402,p0544
1.1795,1.1448,0.78646,0.42045,0.0011377,p0545
0.96234,0.94675,0.55189,0.32814,0.0027449,p0546
1.1257,1.0506,0.28487,0.69314,0.0022601,p0547
0.87893,0.85397,0.20849,0.17879,0.0012543,p0548
0.87661,0.98554,0.81544,0.87354,0.0022278,p0549
1.1793,0.94767,0.721,0.73488,0.0021963,p0550
1.0887,1.0288,0.2622,0.88072,0.0010204,p0551
1.0853,0.91107,0.62936,0.16908,0.0025603,p0552
1.1422,1.1495,0.7339,0.82072,0.0026595,p0553
0.83737,0.80216,0.16125,0.40081,0.0020904,p0554
1.1,1.0925,0.29581,0.76846,0.0016534,p0555
0.98584,0.81252,0.71671,0.76308,0.0022575,p0556
0.85148,1.0735,0.76185,0.4026,0.0013209,p0557
0.96701,0.98862,0.34732,0.46176,0.0029754,p0558
1.0471,0.80476,0.42606,0.11172,0.0028149,p0559
0.95613,1.0663,0.19512,0.37531,0.002551,p0560
1.1111,1.0221,0.5624,0.51711,0.0016756,p0561
1.0796,1.1601,0.35102,0.886,0.0026957,p0562
0.95586,0.93844,0.64645,0.6082,0.0029604,p0563
0.9845,1.0388,0.11792,0.77576,0.0011338,p0564
0.89093,1.1858,0.12322,0.28194,0.0020833,p0565
1.134,0.98068,0.84573,0.82152,0.002411,p0566
0.86821,1.1893,0.79745,0.54567,0.0025795,p0567
1.1334,1.0849,0.69957,0.57497,0.0022265,p0568
1.0528,0.93595,0.35901,0.3329,0.0013175,p0569
0.81512,0.84666,0.23594,0.68808,0.0029806,p0570
1.1091,1.0381,0.68189,0.10857,0.0023315,p0571
0.98671,0.80733,0.37654,0.77464,0.0014469,p0572
0.85837,1.0666,0.62174,0.77808,0.001243,p0573
0.82476,1.0892,0.3861,0.77073,0.0011986,p0574
1.1425,1.1396,0.10686,0.2417,0.0025263,p0575
1.0833,1.0482,0.53716,0.32619,0.0015148,p0576
0.84709,0.81236,0.52782,0.89388,0.002707,p0577
0.89201,0.87227,0.87949,0.15731,0.0025413,p0578
0.86462,0.86695,0.35968,0.75823,0.0018509,p0579
1.1398,0.82216,0.41408,0.34022,0.001088,p0580
1.0092,1.0226,0.16279,0.50316,0.0015482,p0581
1.0397,1.1386,0.75314,0.57379,0.0017001,p0582
0.87617,1.1197,0.62995,0.34515,0.0029797,p0583
1.0959,1.0092,0.60934,0.79001,0.0022237,p0584
0.80453,0.93997,0.3614,0.19112,0.0012104,p0585
1.1511,1.1477,0.54577,0.29137,0.0011474,p0586
0.96755,1.0386,0.65546,0.79697,0.0020889,p0587
0.91257,0.88501,0.82399,0.30626,0.0015423,p0588
1.1285,1.1007,0.83862,0.46233,0.0024438,p0589
1.1834,0.92502,0.20752,0.30968,0.0025708,p0590
0.86336,0.81336,0.80872,0.69471,0.0012002,p0591
1.0865,1.1532,0.75547,0.1073,0.0025853,p0592
0.96976,0.96588,0.65746,0.49483,0.0024081,p0593
0.92268,1.118,0.15221,0.26476,0.0016464,p0594
0.88264,0.99292,0.42983,0.75509,0.0026251,p0595
1.0866,0.87927,0.21223,0.85076,0.0029858,p0596
1.058,1.1705,0.73927,0.51666,0.0012075,p0597
0.86475,0.97053,0.13548,0.81565,0.0021245,p0598
1.0715,0.96193,0.17062,0.50043,0.0022741,p0599
0.89972,0.93414,0.86827,0.89487,0.0015542,p0600
0.87875,1.0153,0.65135,0.84136,0.0025892,p0601
0.9974,0.96129,0.82042,0.80165,0.0024319,p0602
1.0205,0.90647,0.66929,0.14927,0.0025671,p0603
0.97184,0.80694,0.81372,0.21181,0.001042,p0604
0.92605,1.0625,0.52841,0.85247,0.0022427,p0605
1.0701,1.1501,0.49453,0.66712,0.0016255,p0606
0.87245,1.0328,0.3569,0.35709,0.0025086,p0607
1.1301,1.0003,0.47817,0.35412,0.0013528,p0608
0.94028,0.98922,0.22992,0.33743,0.0023278,p0609
0.95041,0.90786,0.68762,0.36635,0.0018815,p0610
1.1001,1.1213,0.3666,0.31173,0.0020045,p0611
1.0358,0.87108,0.66256,0.62182,0.0023162,p0612
1.0968,1.0031,0.40787,0.50094,0.0029127,p0613
1.0616,1.0793,0.1454,0.67709,0.0024769,p0614
0.81278,1.0214,0.42265,0.60872,0.001306,p0615
0.81499,1.1958,0.25502,0.58003,0.0022036,p0616
1.1269,0.93113,0.78711,0.3221,0.0027187,p0617
0.89696,1.1616,0.38952,0.31416,0.0029271,p0618
0.87942,1.0049,0.55763,0.78222,0.0012885,p0619
0.93708,0.91408,0.79932,0.17864,0.0023759,p0620
1.0373,1.0976,0.27188,0.86691,0.001979,p0621
1.1707,0.8347,0.88123,0.14229,0.0015008,p0622
0.82928,1.0859,0.25005,0.40545,0.001591,p0623
1.1786,1.1557,0.37163,0.13223,0.0026309,p0624
1.0516,0.9207,0.24366,0.59227,0.001166,p0625
0.82823,0.82475,0.72314,0.67838,0.0013361,p0626
0.82069,0.96213,0.66968,0.35395,0.0028303,p0627
1.1461,0.88524,0.55688,0.86729,0.0028235,p0628
1.0163,1.0337,0.54236,0.27635,0.0010516,p0629
1.0622,1.0179,0.5633,0.10921,0.0022992,p0630
0.8147,0.93807,0.89599,0.89676,0.0011725,p0631
0.83658,1.1729,0.75912,0.29614,0.0017951,p0632
0.84338,0.92122,0.61801,0.72049,0.0017053,p0633
0.81733,1.0402,0.18626,0.33997,0.0018338,p0634
1.1608,1.1682,0.83527,0.26139,0.0015187,p0635
1.1239,1.1436,0.20651,0.6674,0.0013693,p0636
0.89573,0.92217,0.23682,0.53282,0.0018932,p0637
1.171,0.98326,0.4249,0.57887,0.0021719,p0638
0.9068,0.92401,0.3176,0.32148,0.0021599,p0639
0.90037,0.9574,0.83566,0.66913,0.0016549,p0640
1.1721,0.98512,0.85415,0.67436,0.0026277,p0641
1.0025,1.1441,0.31891,0.18311,0.0012085,p0642
1.1114,1.1011,0.6758,0.34408,0.002065,p0643
0.85226,0.81983,0.89523,0.70982,0.0023783,p0644
0.98859,0.99596,0.8929,0.78582,0.0027546,p0645
1.1661,0.87758,0.57425,0.18766,0.0011715,p0646
1.1697,0.89148,0.14775,0.35689,0.0010584,p0647
0.86656,1.0352,0.37861,0.1627,0.0020956,p0648
1.0574,0.94569,0.65809,0.36663,0.0024662,p0649
0.97021,0.86574,0.6398,0.2205,0.0014794,p0650
0.92328,1.1082,0.81553,0.46378,0.002706,p0651
0.99075,0.83304,0.46661,0.82872,0.0027313,p0652
1.08,1.0989,0.69435,0.13179,0.0015052,p0653
1.0421,1.1837,0.51764,0.60691,0.0024547,p0654
1.1936,1.1765,0.15267,0.40143,0.0029583,p0655
1.0899,0.88298,0.22423,0.65186,0.002136,p0656
1.0649,0.92779,0.11471,0.71377,0.002219,p0657
1.1707,1.0372,0.32981,0.23929,0.0016017,p0658
1.0274,1.1267,0.80415,0.68707,0.0025529,p0659
0.89322,0.80045,0.28433,0.62037,0.0029462,p0660
1.065,1.0395,0.57655,0.22842,0.0010141,p0661
1.1878,1.1892,0.62061,0.17533,0.0015494,p0662
1.0782,1.1632,0.69365,0.15364,0.0023001,p0663
1.1195,1.1708,0.44844,0.79429,0.0016363,p0664
1.0951,1.1908,0.55036,0.56878,0.0016484,p0665
1.123,1.0831,0.69832,0.23566,0.0027503,p0666
0.9514,0.96061,0.71284,0.50754,0.0018889,p0667
0.90057,1.1314,0.1896,0.7424,0.0014219,p0668
1.0947,1.1364,0.78609,0.29471,0.0027975,p0669
0.8161,0.94004,0.1562,0.81658,0.0011852,p0670
0.96264,1.0739,0.37384,0.52846,0.0018606,p0671
1.1715,0.94896,0.5796,0.20529,0.0025662,p0672
0.9451,0.97241,0.68404,0.7292,0.0015936,p0673
0.86791,1.0371,0.32539,0.75589,0.0021564,p0674
0.81237,1.0002,0.44355,0.42221,0.0021356,p0675
0.97336,1.0057,0.33723,0.3447,0.0020662,p0676
0.80725,0.94395,0.48213,0.16225,0.0025729,p0677
0.90862,1.047,0.87826,0.89601,0.0021487,p0678
1.1853,0.97496,0.88657,0.47878,0.0012932,p0679
1.1329,0.82188,0.69061,0.31658,0.001106,p0680
0.81583,1.125,0.53044,0.16325,0.0023428,p0681
1.1383,1.0632,0.63206,0.1927,0.0015428,p0682
1.0062,0.96731,0.83936,0.81537,0.0015259,p0683
1.1832,0.8137,0.58414,0.17696,0.0027958,p0684
0.93277,1.1759,0.35569,0.54644,0.0017094,p0685
1.0707,0.9835,0.27345,0.57393,0.0021298,p0686
1.1651,1.1303,0.78915,0.46024,0.0028427,p0687
1.1864,1.0525,0.89633,0.53227,0.0021186,p0688
1.0238,1.119,0.37808,0.46939,0.0019891,p0689
1.0991,1.1173,0.39388,0.75331,0.0022166,p0690
1.0247,0.89882,0.70255,0.15316,0.0027519,p0691
0.82233,1.1366,0.1163,0.61969,0.0022968,p0692
1.1807,1.1846,0.77863,0.68521,0.0029538,p0693
0.83888,1.1452,0.38333,0.65931,0.0012167,p0694
0.82678,0.86755,0.45427,0.10607,0.0019256,p0695
0.92673,1.1104,0.45468,0.10026,0.0028595,p0696
0.82521,0.87134,0.40886,0.33534,0.0010536,p0697
1.0029,0.83616,0.52054,0.71173,0.0016511,p0698
1.0449,0.96705,0.718,0.22698,0.002622,p0699
1.0841,0.9098,0.45583,0.19598,0.0016792,p0700
1.1589,1.1045,0.24842,0.80086,0.0027542,p0701
1.1353,1.0059,0.1687,0.82376,0.0017431,p0702
0.95255,0.90408,0.30303,0.7228,0.001465,p0703
1.0494,1.0706,0.23842,0.39472,0.0025251,p0704
0.8533,0.99373,0.86188,0.59152,0.0011644,p0705
0.87523,1.0174,0.54311,0.22243,0.001365,p0706
1.0699,0.91675,0.53558,0.7382,0.0012146,p0707
1.0437,0.85167,0.85667,0.22075,0.0018103,p0708
0.94782,0.98874,0.57725,0.13495,0.0021194,p0709
0.97864,0.88009,0.11283,0.66357,0.0016675,p0710
0.98647,0.81199,0.4503,0.65311,0.0019321,p0711
1.1224,1.0557,0.26327,0.83937,0.0012804,p0712
0.90067,0.9654,0.61407,0.40473,0.0018583,p0713
1.1134,0.91474,0.20606,0.15114,0.0025367,p0714
0.94697,1.1271,0.86222,0.12872,0.0027686,p0715
0.96858,1.1094,0.11168,0.10132,0.0014765,p0716
1.0391,0.91314,0.10245,0.35728,0.0010702,p0717
1.1903,1.067,0.59425,0.36223,0.0014047,p0718
1.0278,0.88735,0.80359,0.32708,0.0021135,p0719
1.1733,0.81102,0.85855,0.88634,0.0010217,p0720
1.1362,0.82055,0.67048,0.10222,0.0029569,p0721
0.99018,1.1369,0.20751,0.27217,0.0029474,p0722
0.82626,1.0654,0.77936,0.45327,0.001502,p0723
0.85492,0.80408,0.70463,0.86487,0.0012101,p0724
1.1564,1.0399,0.69842,0.24179,0.001724,p0725
0.88426,0.96619,0.15457,0.12261,0.0015925,p0726
0.8297,0.96432,0.25856,0.78628,0.0024092,p0727
0.96283,1.1584,0.45075,0.36067,0.0027979,p0728
0.84793,0.91968,0.17256,0.34134,0.0018588,p0729
1.0239,0.8143,0.80585,0.87913,0.0014336,p0730
1.1154,1.0488,0.49789,0.23409,0.0027406,p0731
0.81358,1.1919,0.43434,0.1488,0.0013015,p0732
0.84215,1.1831,0.21126,0.51553,0.0011135,p0733
0.87489,0.82022,0.58476,0.48389,0.0025048,p0734
1.1513,0.90861,0.70968,0.25508,0.0020049,p0735
1.0643,1.1979,0.59323,0.54832,0.001988,p0736
0.90975,0.92269,0.86585,0.34548,0.0027736,p0737
1.1963,1.0643,0.30131,0.36086,0.0021151,p0738
1.1389,1.0332,0.47238,0.70458,0.0015793,p0739
0.83073,0.82203,0.33208,0.59709,0.0017273,p0740
0.99375,1.0144,0.62828,0.63862,0.0010414,p0741
0.99384,1.1764,0.83587,0.21463,0.0020202,p0742
0.98992,1.0378,0.42546,0.86651,0.0019131,p0743
0.97814,1.063,0.29207,0.40883,0.0028277,p0744
1.0072,0.92562,0.60481,0.28766,0.001627,p0745
0.95886,1.1978,0.6105,0.11668,0.0012716,p0746
0.84872,1.1768,0.49581,0.77607,0.002769,p0747
1.1674,0.9576,0.46904,0.17137,0.0015816,p0748
1.0466,0.87845,0.89895,0.79159,0.0018015,p0749
1.1103,1.0719,0.72459,0.53451,0.0022203,p0750
1.0589,0.84763,0.64399,0.17665,0.0020251,p0751
0.92199,0.85278,0.66468,0.44799,0.0029092,p0752
0.93172,1.0707,0.2321,0.10397,0.0028511,p0753
0.86852,1.0494,0.81295,0.76434,0.0014183,p0754
1.1803,0.81216,0.57693,0.81789,0.0028675,p0755
1.029,1.0933,0.75146,0.44358,0.0010439,p0756
0.94425,0.81465,0.79239,0.85479,0.0010046,p0757
0.98353,1.1136,0.74718,0.19865,0.0020615,p0758
0.81724,0.97027,0.41764,0.52784,0.0023064,p0759
0.88865,1.1096,0.71881,0.81839,0.0012664,p0760
1.0988,0.91609,0.59801,0.5414,0.0017433,p0761
0.9069,1.056,0.50916,0.10488,0.0026791,p0762
0.88109,0.93622,0.32502,0.1475,0.0021881,p0763
0.80149,1.0007,0.14128,0.21669,0.0023467,p0764
1.0872,1.1046,0.11366,0.33894,0.0025373,p0765
0.97841,0.89751,0.4474,0.72649,0.0020864,p0766
0.84687,1.1289,0.18889,0.8328,0.0024233,p0767
1.1895,1.1617,0.32879,0.21845,0.0024457,p0768
1.1301,0.92989,0.43452,0.4729,0.0019761,p0769
0.80227,0.95663,0.29844,0.24111,0.002866,p0770
0.94446,1.1914,0.19673,0.26493,0.0010744,p0771
1.0425,0.8607,0.76376,0.80959,0.0010281,p0772
0.93338,1.0292,0.3306,0.86881,0.0023077,p0773
1.0225,1.0699,0.4988,0.808,0.0014141,p0774
1.1275,1.1059,0.75612,0.51746,0.0018441,p0775
1.073,0.89034,0.55907,0.44705,0.0010689,p0776
0.98604,0.8565,0.31056,0.72691,0.0026312,p0777
1.0205,1.0675,0.23532,0.65029,0.0025637,p0778
0.97703,0.92459,0.78516,0.40503,0.0014888,p0779
0.94372,1.102,0.40106,0.17983,0.0021912,p0780
1.1964,1.0124,0.68828,0.6261,0.0015595,p0781
1.1953,1.0157,0.23067,0.42147,0.002451,p0782
0.91043,1.1257,0.10935,0.68312,0.0021429,p0783
0.91124,0.97646,0.75276,0.29497,0.0018308,p0784
1.0937,0.94786,0.89981,0.11647,0.0012952,p0785
1.0262,1.0937,0.53759,0.70555,0.0014422,p0786
1.0045,0.99146,0.42015,0.40318,0.0014782,p0787
1.0443,0.89698,0.18921,0.61681,0.001031,p0788
0.89564,1.0433,0.58368,0.34932,0.0016519,p0789
0.86803,1.0794,0.42066,0.83981,0.0024765,p0790
1.0695,0.87047,0.20882,0.46987,0.0026859,p0791
1.083,0.96828,0.76462,0.77662,0.0013351,p0792
0.95225,0.8123,0.77032,0.19049,0.0012577,p0793
1.1145,0.88108,0.20057,0.32772,0.0029083,p0794
0.84129,1.1483,0.13018,0.55812,0.0024386,p0795
0.89859,1.0035,0.38295,0.21453,0.0019468,p0796
0.89934,1.1758,0.86773,0.43206,0.0015079,p0797
1.1057,1.0959,0.47608,0.3967,0.0029131,p0798
0.96381,1.0142,0.61862,0.44057,0.0027396,p0799
1.1544,1.0417,0.37052,0.47623,0.001487,p0800
1.0827,0.87314,0.46963,0.18673,0.0021466,p0801
0.96502,1.0285,0.88346,0.74343,0.0022358,p0802
1.1596,0.85546,0.71835,0.30236,0.0014437,p0803
0.95201,1.143,0.32109,0.7075,0.0017474,p0804
0.81797,0.93019,0.48116,0.69154,0.002478,p0805
1.0188,1.1484,0.38057,0.65339,0.0019623,p0806
0.88447,0.90876,0.47182,0.20994,0.0013625,p0807
1.0415,0.88564,0.34083,0.7103,0.0013079,p0808
1.0907,0.88782,0.19769,0.40295,0.0027013,p0809
0.91897,1.0544,0.57861,0.16778,0.002338,p0810
0.83136,1.0478,0.36277,0.29829,0.0012063,p0811
1.0891,0.9769,0.19463,0.56912,0.0026361,p0812
1.0524,1.1584,0.42221,0.46417,0.0024097,p0813
1.1491,0.95635,0.44331,0.75887,0.0023183,p0814
1.0118,1.0676,0.68028,0.46827,0.0018362,p0815
1.1135,0.85895,0.74469,0.67246,0.0011237,p0816
0.80959,0.95038,0.87186,0.36323,0.0011183,p0817
1.0626,1.1261,0.1016,0.66472,0.0025071,p0818
1.0068,0.83875,0.24275,0.85063,0.0024917,p0819
1.1618,1.1286,0.39356,0.52139,0.0029704,p0820
1.1235,0.95387,0.18852,0.15536,0.0019419,p0821
1.1569,0.90282,0.20567,0.1544,0.0010428,p0822
0.84106,1.0822,0.12032,0.75728,0.0017304,p0823
1.0335,1.1447,0.28714,0.16385,0.0011789,p0824
1.1724,1.0997,0.40061,0.11895,0.0020233,p0825
1.1891,0.97477,0.74448,0.39265,0.002505,p0826
0.99994,0.90102,0.53407,0.75396,0.0024682,p0827
1.1293,1.0939,0.17225,0.79612,0.0010487,p0828
1.1695,1.0056,0.27419,0.50799,0.0024203,p0829
1.1093,1.0909,0.51853,0.37393,0.0028559,p0830
0.97251,0.95317,0.7006,0.84298,0.0024653,p0831
1.0936,1.1253,0.37321,0.57586,0.0023579,p0832
0.8589,1.1195,0.1438,0.43423,0.0014239,p0833
1.0323,1.1504,0.76695,0.41147,0.0013136,p0834
0.85036,0.99175,0.19614,0.35329,0.0022068,p0835
0.89422,0.84393,0.28876,0.39323,0.001755,p0836
1.1944,0.98769,0.10746,0.23358,0.0026611,p0837
1.1609,1.1459,0.59084,0.14618,0.0013049,p0838
0.80091,1.0193,0.67882,0.59919,0.0024598,p0839
0.96715,1.1804,0.26088,0.82457,0.0010073,p0840
0.97074,1.0601,0.13866,0.25291,0.0022921,p0841
1.1567,1.0444,0.11905,0.54998,0.0023433,p0842
0.84633,1.0722,0.85024,0.48287,0.0017232,p0843
0.83998,0.89216,0.63123,0.53952,0.0012755,p0844
1.0236,1.0267,0.57579,0.31961,0.0011258,p0845
0.95312,0.94115,0.42628,0.76034,0.0027042,p0846
0.88,1.0334,0.50602,0.44096,0.0021649,p0847
1.0023,0.98819,0.76103,0.78952,0.0025038,p0848
0.95907,0.85174,0.22375,0.41302,0.0019002,p0849
1.055,1.1227,0.5165,0.36242,0.0028057,p0850
1.0289,1.1912,0.34525,0.86266,0.0029769,p0851
1.12,1.1956,0.25206,0.48656,0.0011066,p0852
1.1162,0.88385,0.87969,0.81711,0.0029527,p0853
1.033,0.91153,0.22935,0.4794,0.0018057,p0854
0.96798,1.1588,0.7293,0.38591,0.0018689,p0855
0.85513,1.1798,0.66323,0.12193,0.0015319,p0856
1.0578,0.93696,0.36707,0.65721,0.0016574,p0857
0.99983,0.97257,0.52479,0.41653,0.0029585,p0858
1.1305,0.93723,0.50652,0.67607,0.0017525,p0859
1.1869,0.92016,0.75188,0.50651,0.0013683,p0860
1.1372,1.1488,0.52981,0.51621,0.0016474,p0861
1.0851,0.83691,0.70893,0.6543,0.0021385,p0862
1.137,1.0779,0.37741,0.73242,0.0029846,p0863
1.0952,0.91088,0.35862,0.31756,0.0024845,p0864
0.97372,0.85433,0.46773,0.42474,0.0011054,p0865
0.9579,1.1376,0.30483,0.42594,0.002816,p0866
0.92227,0.97959,0.42813,0.27037,0.0027871,p0867
1.1143,1.0119,0.18776,0.11465,0.0026853,p0868
0.87175,0.94468,0.83966,0.31823,0.0029824,p0869
1.1806,1.1333,0.26063,0.86611,0.00116,p0870
0.90476,1.0106,0.72168,0.7718,0.001888,p0871
0.80123,1.1101,0.8482,0.28812,0.001408,p0872
0.8206,1.1691,0.53531,0.6214,0.0011401,p0873
1.0346,1.03,0.7474,0.51829,0.0024853,p0874
0.91117,0.88618,0.34303,0.43739,0.0011712,p0875
1.1356,1.1385,0.5572,0.74285,0.0023724,p0876
1.1423,1.0349,0.43341,0.25715,0.0016716,p0877
0.91789,1.1932,0.82951,0.29704,0.0022528,p0878
1.0731,1.0922,0.30078,0.13865,0.0024466,p0879
0.88392,0.86526,0.80982,0.16027,0.0017629,p0880
0.92888,1.0788,0.20288,0.2338,0.0012587,p0881
0.9634,0.91839,0.45628,0.18403,0.0023922,p0882
1.0233,1.1016,0.68236,0.66418,0.0016856,p0883
0.92811,0.90361,0.60017,0.62779,0.0019408,p0884
1.1071,0.83018,0.81644,0.43803,0.001939,p0885
1.0349,0.82736,0.61152,0.37081,0.001809,p0886
0.80141,0.95849,0.55131,0.5608,0.002263,p0887
0.87295,0.98109,0.61331,0.12658,0.0028984,p0888
0.94073,0.88495,0.63666,0.14773,0.0018286,p0889
0.98018,0.869,0.46114,0.10267,0.0029033,p0890
0.96113,0.87072,0.36579,0.31487,0.0020772,p0891
1.008,1.0613,0.15942,0.58129,0.0022464,p0892
0.99142,1.0393,0.56944,0.84663,0.0017252,p0893
1.0736,0.95444,0.818,0.40145,0.0019824,p0894
1.0817,0.85301,0.45113,0.59455,0.002483,p0895
0.91881,0.8258,0.82562,0.5648,0.0020977,p0896
1.1873,0.86976,0.7493,0.59928,0.0025571,p0897
0.89887,0.81033,0.77059,0.7537,0.0024029,p0898
0.88976,0.91269,0.18606,0.42332,0.0026566,p0899
0.85202,1.1442,0.29506,0.44035,0.0010111,p0900
1.0348,1.0189,0.23262,0.4689,0.0026793,p0901
0.85577,0.92996,0.36609,0.62926,0.0023122,p0902
1.1212,1.1456,0.73821,0.87927,0.0023218,p0903
1.18,0.85249,0.69231,0.45422,0.0016043,p0904
0.84406,1.1576,0.3623,0.19757,0.0017411,p0905
1.1888,0.8822,0.54153,0.19609,0.0023892,p0906
0.91104,0.85591,0.42228,0.54764,0.002523,p0907
1.1416,1.144,0.76913,0.39851,0.0026481,p0908
1.1062,0.80371,0.45716,0.51354,0.0021586,p0909
0.84851,0.84577,0.65183,0.73471,0.0023034,p0910
1.0098,1.1808,0.17884,0.33379,0.0023561,p0911
1.0837,1.1717,0.57746,0.87644,0.0016768,p0912
0.94152,1.0313,0.77206,0.28074,0.0027078,p0913
1.0257,0.98796,0.52201,0.14476,0.0015577,p0914
1.1624,1.1687,0.22536,0.42289,0.0021371,p0915
1.0606,1.0889,0.65012,0.51932,0.0029434,p0916
1.1641,0.99799,0.31473,0.39307,0.0010735,p0917
0.82737,1.1051,0.77693,0.68584,0.0023786,p0918
0.85744,0.94303,0.29299,0.10822,0.0014148,p0919
0.95539,0.94339,0.66132,0.31457,0.0027446,p0920
1.0676,0.9368,0.40405,0.61639,0.0011819,p0921
0.95455,0.83567,0.83633,0.73157,0.0011308,p0922
1.1517,1.0377,0.54695,0.14214,0.0018983,p0923
1.1015,1.0441,0.83393,0.27522,0.0029057,p0924
1.082,0.90581,0.30199,0.62026,0.0014693,p0925
1.1826,1.177,0.10097,0.33618,0.0026983,p0926
1.0582,0.83348,0.86137,0.29883,0.0017958,p0927
0.93864,1.1048,0.34335,0.83538,0.0011097,p0928
1.0703,0.97838,0.32413,0.44158,0.0019496,p0929
1.1323,0.90087,0.46996,0.88083,0.0029157,p0930
0.93818,0.86244,0.65371,0.71836,0.0013728,p0931
0.84233,1.0585,0.23355,0.28322,0.0021031,p0932
0.93187,1.1794,0.47396,0.23504,0.0014464,p0933
0.99858,0.88848,0.68389,0.56129,0.0020672,p0934
0.86956,1.075,0.80318,0.64058,0.0013854,p0935
