wind_speed,swr,mixing/coef_mix_hyp,mixing/coef_mix_KH,meteorology/ch,par_id
1.0414,0.89477,0.26146,0.29667,0.0021386,p01200
0.99205,0.97735,0.60324,0.377,0.0019916,p01201
1.0651,0.82595,0.33423,0.80277,0.0026183,p01202
1.0986,0.9364,0.88468,0.26651,0.0019454,p01203
1.1746,0.87287,0.48721,0.29833,0.0018326,p01204
0.95018,1.0854,0.73768,0.55729,0.0022626,p01205
0.87051,0.97654,0.46955,0.2187,0.001292,p01206
1.1977,1.0493,0.1039,0.54878,0.0017217,p01207
0.90589,1.1986,0.19715,0.19761,0.0012959,p01208
1.1292,1.0503,0.55625,0.68849,0.0026979,p01209
0.81886,1.146,0.21735,0.56269,0.0029263,p01210
1.1879,0.81478,0.19213,0.14305,0.0024345,p01211
1.0862,0.85361,0.2112,0.32063,0.0014256,p01212
1.0159,1.1179,0.84988,0.39652,0.0020664,p01213
1.1846,1.0528,0.63166,0.7312,0.0029164,p01214
0.8698,1.1134,0.37667,0.30205,0.0017489,p01215
1.0866,0.86526,0.29153,0.78628,0.0019103,p01216
0.96019,1.183,0.63961,0.70043,0.0021608,p01217
0.81546,1.159,0.27007,0.1058,0.0020089,p01218
1.1715,1.0246,0.80762,0.74596,0.0027553,p01219
1.1925,0.97465,0.79183,0.76334,0.0013394,p01220
1.1676,1.1425,0.6048,0.53787,0.0014483,p01221
0.95672,0.87333,0.71526,0.21819,0.0011543,p01222
0.97359,0.88894,0.43786,0.67404,0.001711,p01223
0.92778,0.93295,0.16969,0.85626,0.00286,p01224
0.87433,1.003,0.20182,0.35356,0.0019246,p01225
1.0242,1.0863,0.71142,0.63876,0.0011175,p01226
1.0276,1.1776,0.66855,0.83693,0.0014011,p01227
0.97895,0.97754,0.62872,0.36114,0.0020495,p01228
1.0949,1.0807,0.27272,0.47432,0.0012337,p01229
0.83471,1.1947,0.57029,0.25787,0.0015892,p01230
1.0793,0.97435,0.69152,0.6684,0.0021588,p01231
1.0358,0.96032,0.76934,0.2217,0.0029141,p01232
1.0913,0.92725,0.51826,0.31014,0.0027789,p01233
1.0142,1.1642,0.73735,0.66056,0.0025102,p01234
0.97816,0.88835,0.74536,0.70998,0.0019502,p01235
0.83635,1.1333,0.36619,0.52421,0.0011596,p01236
1.0155,1.0316,0.45086,0.22789,0.001618,p01237
1.0405,1.1317,0.46649,0.22059,0.0012864,p01238
0.93962,1.0876,0.83881,0.83846,0.0025495,p01239
1.0154,1.1753,0.46585,0.83263,0.0019807,p01240
1.1923,1.0559,0.68836,0.87745,0.001143,p01241
0.88705,1.1092,0.69454,0.14851,0.001112,p01242
0.81694,0.97374,0.60713,0.20869,0.0010433,p01243
1.092,1.0682,0.11822,0.65973,0.0023937,p01244
1.1272,1.178,0.69294,0.112,0.0024642,p01245
0.81,0.91282,0.74523,0.33705,0.0011973,p01246
0.9681,0.89061,0.1077,0.60896,0.002904,p01247
0.9845,1.1381,0.45852,0.15866,0.0029236,p01248
0.8594,0.80806,0.72372,0.48466,0.0022119,p01249
0.94027,0.82805,0.32524,0.64123,0.0011815,p01250
1.0426,1.0102,0.73945,0.58811,0.0011322,p01251
0.83447,1.1697,0.59003,0.44603,0.0013805,p01252
0.90287,1.0113,0.88178,0.26856,0.0014202,p01253
1.1111,1.1578,0.36713,0.47329,0.0027705,p01254
1.1257,1.0135,0.36552,0.39146,0.0021456,p01255
0.9655,1.0327,0.14324,0.5181,0.001299,p01256
1.0819,1.1463,0.36301,0.18346,0.0015102,p01257
1.1428,0.85425,0.49228,0.8435,0.0018516,p01258
1.0445,1.0506,0.73382,0.437,0.0026723,p01259
0.95831,0.83956,0.37766,0.38963,0.0021254,p01260
1.0234,0.90625,0.22796,0.24686,0.0020527,p01261
0.99074,0.86935,0.89297,0.89569,0.0021706,p01262
0.81397,0.89326,0.55783,0.55085,0.0023524,p01263
0.9273,0.8676,0.31352,0.63048,0.0013219,p01264
1.1385,0.96173,0.85277,0.54599,0.0011007,p01265
1.0871,0.84962,0.85574,0.63262,0.0025914,p01266
0.90551,0.90445,0.38985,0.65339,0.0023225,p01267
1.0051,0.8795,0.70364,0.24892,0.0018247,p01268
0.88974,0.86285,0.85375,0.50316,0.00242,p01269
1.069,1.0828,0.24126,0.48174,0.0022423,p01270
1.0711,1.022,0.32011,0.1727,0.0028503,p01271
0.81424,1.0762,0.65496,0.40144,0.0015943,p01272
0.87111,1.058,0.3795,0.49877,0.0019517,p01273
1.1995,1.1636,0.45161,0.46115,0.0029536,p01274
0.82642,0.80941,0.80499,0.24601,0.0029947,p01275
1.0004,1.1722,0.88402,0.14295,0.0012227,p01276
0.84993,0.88617,0.42393,0.38311,0.0010462,p01277
1.1674,0.85036,0.65976,0.14718,0.001718,p01278
0.90765,1.0899,0.76035,0.53743,0.0012325,p01279
0.97236,1.1564,0.1349,0.21556,0.001122,p01280
0.9619,0.85056,0.21156,0.6775,0.0019087,p01281
0.94652,0.80656,0.51889,0.6068,0.0019724,p01282
1.1707,1.1663,0.2725,0.11228,0.0027759,p01283
0.92427,1.0674,0.8926,0.25277,0.0026164,p01284
1.0233,1.1552,0.31566,0.15204,0.0022597,p01285
1.1314,0.86085,0.87492,0.45626,0.0021884,p01286
1.1082,0.9794,0.63676,0.27068,0.0015881,p01287
0.97967,1.137,0.67145,0.61584,0.0029256,p01288
0.82218,0.94748,0.75939,0.83593,0.0013259,p01289
1.1982,0.97509,0.3473,0.78603,0.0014961,p01290
0.92937,0.99025,0.38347,0.7813,0.0026854,p01291
1.1156,0.84413,0.34345,0.2399,0.0029172,p01292
1.041,1.1308,0.15006,0.3493,0.001007,p01293
0.90059,1.0433,0.82919,0.66272,0.0023858,p01294
0.85771,0.84705,0.21551,0.18775,0.0015215,p01295
0.89007,1.1139,0.8496,0.75886,0.0020372,p01296
0.92988,1.2,0.70597,0.54021,0.0024151,p01297
1.1755,0.89166,0.28604,0.21075,0.0020311,p01298
0.89536,1.091,0.589,0.56107,0.0019448,p01299
0.823,0.94049,0.36732,0.59951,0.002979,p01300
0.85242,1.1019,0.8343,0.38466,0.0013916,p01301
0.93761,0.89374,0.35936,0.5504,0.0024405,p01302
0.86497,1.0653,0.73659,0.67809,0.0013988,p01303
0.87086,0.86687,0.88707,0.85025,0.001283,p01304
0.80432,0.99772,0.11621,0.8186,0.0019546,p01305
1.0902,0.8667,0.27054,0.38208,0.0026323,p01306
1.1859,0.92305,0.51319,0.66635,0.0017008,p01307
0.92564,1.1777,0.89364,0.40468,0.0026192,p01308
0.90922,0.93103,0.45209,0.66317,0.0012301,p01309
0.87739,0.90953,0.62503,0.32807,0.0029951,p01310
0.8279,1.0629,0.50241,0.4235,0.0027076,p01311
0.80216,0.94177,0.84874,0.49645,0.0028419,p01312
1.0336,1.1043,0.5349,0.72745,0.0016866,p01313
1.1539,0.95506,0.37333,0.10751,0.0021545,p01314
1.0152,0.94027,0.50337,0.32436,0.0011969,p01315
0.86971,1.0378,0.14297,0.31453,0.0029032,p01316
0.96578,1.098,0.26875,0.4017,0.0020445,p01317
0.84258,0.96958,0.50926,0.72339,0.0011336,p01318
0.96906,0.90658,0.37797,0.70177,0.0026058,p01319
0.85534,1.1428,0.11711,0.4856,0.001379,p01320
1.0627,1.0048,0.11725,0.5353,0.0020249,p01321
1.0264,0.8107,0.7438,0.38181,0.0011168,p01322
0.87116,0.97682,0.82778,0.71703,0.0012855,p01323
1.0507,0.87418,0.65449,0.30973,0.0023206,p01324
0.83353,0.87851,0.56948,0.72952,0.0027139,p01325
0.94296,1.1277,0.32588,0.32613,0.0016223,p01326
0.88089,1.0344,0.29211,0.35688,0.0019766,p01327
0.96562,0.83335,0.11324,0.25051,0.0011956,p01328
1.1213,1.0752,0.82446,0.82797,0.0022735,p01329
0.99038,0.85379,0.65571,0.13276,0.0017431,p01330
1.0757,0.8304,0.29639,0.42942,0.0016836,p01331
0.92209,1.015,0.56789,0.62751,0.0011799,p01332
0.91591,1.1768,0.3954,0.69549,0.002972,p01333
1.1079,1.0007,0.73679,0.48193,0.0024704,p01334
1.0776,1.0518,0.33481,0.71929,0.0020949,p01335
1.0012,1.0015,0.88829,0.39427,0.0024237,p01336
0.94179,1.1934,0.10916,0.54061,0.0029758,p01337
0.99918,1.1348,0.30322,0.6542,0.0022318,p01338
0.97674,0.92186,0.27139,0.35389,0.0024107,p01339
1.0546,1.0207,0.83934,0.17371,0.0020806,p01340
1.0685,1.0427,0.33501,0.13723,0.0021322,p01341
0.86579,1.1672,0.26239,0.21742,0.0016555,p01342
1.1953,0.97525,0.44191,0.22318,0.001174,p01343
0.88855,0.83122,0.57761,0.15314,0.0019439,p01344
1.1902,0.85989,0.66434,0.24897,0.0012554,p01345
0.83396,1.0539,0.26272,0.65325,0.0023045,p01346
1.1912,0.83681,0.65506,0.24918,0.0016527,p01347
0.97755,1.0241,0.38837,0.7894,0.0029929,p01348
1.1586,1.169,0.37086,0.21975,0.0014457,p01349
0.81489,0.96924,0.85647,0.50904,0.0027252,p01350
0.89339,1.1722,0.14673,0.83668,0.0016064,p01351
1.0279,0.82304,0.32603,0.85292,0.0014536,p01352
1.0087,1.1365,0.35932,0.15366,0.0024317,p01353
1.0223,1.0416,0.2193,0.50955,0.0020443,p01354
1.0767,0.89314,0.45767,0.38397,0.0010099,p01355
0.91352,1.1937,0.26815,0.35929,0.0014798,p01356
0.87454,0.84588,0.27184,0.10623,0.0013878,p01357
1.0447,0.90886,0.60577,0.80428,0.0014084,p01358
1.1247,1.0929,0.25877,0.84532,0.0026834,p01359
1.1012,1.1223,0.82106,0.1889,0.0014723,p01360
1.1106,1.0106,0.25107,0.71589,0.0012904,p01361
1.0368,0.96986,0.58075,0.53199,0.0022552,p01362
0.81937,0.85636,0.2106,0.23725,0.0018118,p01363
0.8137,0.83777,0.50835,0.33454,0.001558,p01364
0.89886,1.1494,0.16054,0.44,0.0021831,p01365
1.0866,1.1889,0.73205,0.74555,0.002557,p01366
0.97784,1.0099,0.36664,0.64384,0.0018309,p01367
1.0315,0.92246,0.79713,0.1807,0.0010229,p01368
0.89258,1.141,0.37269,0.58992,0.0028312,p01369
1.1149,0.84149,0.49693,0.85589,0.0015759,p01370
1.17,1.079,0.88175,0.63376,0.0014673,p01371
0.96708,0.91128,0.41459,0.42252,0.0028443,p01372
0.92446,0.88093,0.73703,0.11614,0.0015716,p01373
1.1881,0.85061,0.32484,0.29378,0.0024423,p01374
0.81728,1.08,0.73373,0.23547,0.001575,p01375
0.9265,1.1808,0.16809,0.3013,0.0019184,p01376
0.80354,0.8154,0.22865,0.44235,0.0021754,p01377
1.0535,1.1689,0.16665,0.56979,0.0029787,p01378
0.92849,1.0818,0.76143,0.42959,0.0021306,p01379
1.1247,0.91261,0.17618,0.19517,0.0022638,p01380
0.90686,1.0668,0.68459,0.61252,0.0010362,p01381
0.85649,1.1043,0.8508,0.1662,0.0024062,p01382
1.1233,0.83972,0.29101,0.5552,0.0010855,p01383
1.1087,0.8492,0.41642,0.78919,0.0011449,p01384
1.0631,1.1263,0.53788,0.58287,0.0017313,p01385
0.853,0.95757,0.23872,0.11476,0.0012677,p01386
1.1566,1.0307,0.13408,0.83496,0.0019066,p01387
0.99931,1.0736,0.36517,0.28595,0.0010692,p01388
0.93299,0.84896,0.46411,0.19678,0.0013348,p01389
0.84659,0.82583,0.56543,0.70359,0.0017099,p01390
1.0213,0.87555,0.80918,0.87356,0.0010318,p01391
1.0444,0.94015,0.68076,0.44274,0.002537,p01392
0.94436,0.80292,0.57641,0.4075,0.0024146,p01393
0.91328,1.0654,0.32191,0.35069,0.0028608,p01394
0.9517,0.91885,0.2108,0.36969,0.0029572,p01395
1.1778,0.83735,0.80827,0.58669,0.0014286,p01396
0.89857,1.1649,0.28715,0.25632,0.002382,p01397
1.1459,1.053,0.75333,0.85115,0.0019965,p01398
0.80964,1.0853,0.24129,0.62367,0.0026368,p01399
1.0193,0.80641,0.3544,0.65228,0.0022871,p01400
1.185,0.84609,0.51463,0.24248,0.0011114,p01401
1.1784,1.0996,0.11156,0.5036,0.0020976,p01402
0.9312,1.1955,0.35208,0.46566,0.0011104,p01403
1.022,1.1222,0.87968,0.60044,0.0028038,p01404
0.81251,0.94591,0.38436,0.11164,0.002717,p01405
0.99926,0.81417,0.52312,0.17322,0.001154,p01406
1.1159,0.96013,0.81125,0.48372,0.0025665,p01407
1.0275,0.8051,0.22634,0.7812,0.0029011,p01408
1.1068,0.81705,0.55465,0.65132,0.0011724,p01409
0.88676,1.135,0.24651,0.16374,0.0022999,p01410
0.8598,0.89992,0.87027,0.21654,0.0027223,p01411
1.1362,0.95,0.27369,0.45433,0.0010765,p01412
1.0314,0.80913,0.46749,0.48773,0.0018814,p01413
1.075,0.94405,0.36219,0.37729,0.0017503,p01414
0.90227,1.1217,0.48421,0.35183,0.0013184,p01415
0.90941,1.0039,0.32798,0.15428,0.0018746,p01416
1.0097,0.81248,0.7388,0.84428,0.0015585,p01417
0.89622,1.1428,0.53459,0.12739,0.0021439,p01418
1.1759,1.0772,0.51379,0.77492,0.0023623,p01419
0.95057,0.88424,0.68408,0.20452,0.0016422,p01420
0.88903,0.94069,0.15987,0.55112,0.0017839,p01421
0.84451,0.96324,0.67635,0.18267,0.0025399,p01422
0.98132,0.80637,0.56485,0.51336,0.0026381,p01423
1.1075,0.99799,0.8364,0.87549,0.0020635,p01424
1.1691,1.0012,0.47904,0.73686,0.0015975,p01425
1.1291,1.1426,0.61201,0.82724,0.0028374,p01426
1.1737,0.88062,0.49665,0.58322,0.0029303,p01427
1.0098,1.1443,0.18507,0.4953,0.0026467,p01428
1.0249,0.88494,0.20788,0.67926,0.0019041,p01429
1.1732,0.96928,0.87648,0.55478,0.0010138,p01430
1.0026,1.1878,0.54443,0.28116,0.001789,p01431
0.89759,1.192,0.58185,0.61961,0.0013447,p01432
0.82877,1.0122,0.44733,0.4557,0.0022591,p01433
0.95512,1.0831,0.84074,0.12683,0.0029674,p01434
0.97954,0.87177,0.80115,0.82257,0.0025073,p01435
1.081,1.1381,0.52405,0.37336,0.0028669,p01436
1.0392,1.0155,0.14867,0.84602,0.0017644,p01437
1.1661,1.0183,0.52213,0.51491,0.0023092,p01438
0.92409,1.1766,0.32904,0.54563,0.0020345,p01439
0.90136,0.90683,0.76299,0.88305,0.0017283,p01440
1.0812,0.90642,0.86683,0.1385,0.0015682,p01441
0.86054,0.84416,0.52807,0.21313,0.0028387,p01442
1.1524,1.0267,0.77824,0.56949,0.0019365,p01443
0.94292,1.1732,0.57696,0.11899,0.0022035,p01444
1.1521,1.1703,0.28781,0.60502,0.0025161,p01445
1.0827,1.0559,0.84328,0.79982,0.0011316,p01446
1.1173,0.85905,0.71543,0.63207,0.0026036,p01447
0.86794,1.0916,0.30799,0.70925,0.0021204,p01448
0.85744,1.1752,0.64608,0.18635,0.0026009,p01449
0.87178,1.1013,0.66718,0.33848,0.001461,p01450
0.88682,0.94845,0.34316,0.50852,0.0011339,p01451
1.0281,0.90768,0.69979,0.20767,0.0020755,p01452
0.98039,1.086,0.86119,0.54791,0.0026,p01453
1.1867,0.83749,0.88379,0.41718,0.0020389,p01454
1.0729,0.85339,0.54973,0.18,0.0017139,p01455
0.88493,1.0379,0.18049,0.6844,0.0010078,p01456
0.92062,0.82743,0.24805,0.66473,0.0014102,p01457
1.0165,1.0048,0.55945,0.32757,0.0019636,p01458
0.92618,1.0156,0.58661,0.47054,0.0023537,p01459
1.1659,0.80307,0.17019,0.37556,0.0020097,p01460
0.99086,0.99803,0.87956,0.25159,0.002457,p01461
0.95716,0.90618,0.64275,0.32783,0.0011215,p01462
1.137,1.0138,0.11986,0.74022,0.0017907,p01463
0.91919,0.98147,0.73262,0.13446,0.0011003,p01464
1.0196,1.1476,0.12063,0.29987,0.0012777,p01465
1.0992,1.1477,0.8055,0.88523,0.0027379,p01466
0.93517,0.87783,0.56406,0.31,0.0023336,p01467
1.1568,1.09,0.37261,0.20905,0.0029741,p01468
1.0294,1.0223,0.12603,0.6834,0.0023908,p01469
0.97318,0.98181,0.36892,0.41485,0.0024842,p01470
1.023,1.1749,0.29354,0.10604,0.0011446,p01471
0.84033,0.93684,0.63188,0.38694,0.0029462,p01472
0.93447,0.99343,0.13237,0.36649,0.0019583,p01473
0.81509,0.92918,0.23725,0.85499,0.0028091,p01474
1.1301,0.98215,0.53833,0.30437,0.0016779,p01475
1.1116,0.85645,0.39993,0.21835,0.0028467,p01476
1.0292,1.0188,0.11349,0.16734,0.0029334,p01477
0.83749,1.1651,0.88092,0.4795,0.0011572,p01478
0.82704,0.82819,0.28053,0.45996,0.0027718,p01479
1.0166,1.1337,0.64984,0.39256,0.0011083,p01480
1.0744,1.0908,0.17774,0.74709,0.0024487,p01481
1.1276,0.94779,0.36029,0.14058,0.002742,p01482
0.8633,1.1261,0.24876,0.8506,0.0017249,p01483
0.83039,1.0513,0.69217,0.43421,0.002235,p01484
0.99715,1.018,0.5303,0.29107,0.0012699,p01485
1.0722,1.1565,0.19865,0.39549,0.0021298,p01486
0.82827,0.95849,0.20158,0.76252,0.0023183,p01487
1.0226,0.94359,0.86465,0.81635,0.0012722,p01488
0.95822,0.92594,0.17943,0.72483,0.0020439,p01489
1.1901,0.90286,0.53439,0.79899,0.002184,p01490
0.91426,1.1921,0.35105,0.22276,0.0029806,p01491
1.0625,0.92566,0.17298,0.7432,0.0022829,p01492
1.0439,1.1219,0.37991,0.62452,0.0016289,p01493
0.88239,1.0421,0.12505,0.27225,0.0016274,p01494
0.89232,0.9356,0.63648,0.41976,0.0023028,p01495
0.99407,1.1854,0.47092,0.44362,0.0011842,p01496
1.0532,1.1458,0.42957,0.74052,0.0022218,p01497
1.1518,0.81024,0.1459,0.28859,0.0021908,p01498
0.8473,0.88602,0.85475,0.35422,0.0023074,p01499
1.1181,1.1821,0.37632,0.42926,0.0015688,p01500
0.94168,1.0514,0.37392,0.40301,0.0019215,p01501
1.098,1.1875,0.73325,0.36045,0.002767,p01502
0.99394,0.93395,0.31149,0.48697,0.0011401,p01503
0.96478,1.1422,0.74218,0.87168,0.002469,p01504
1.0957,1.0146,0.59896,0.82026,0.0015583,p01505
1.0745,1.0792,0.19294,0.82452,0.00104,p01506
1.0795,0.91787,0.70233,0.57326,0.0027322,p01507
1.1887,0.96835,0.38367,0.42333,0.0011681,p01508
1.0837,0.80875,0.54033,0.59265,0.0011663,p01509
1.1153,0.88683,0.51853,0.14608,0.0028283,p01510
1.0556,0.80689,0.43228,0.8113,0.001162,p01511
1.1166,0.93061,0.8742,0.77912,0.0021623,p01512
1.0942,1.1461,0.73906,0.22196,0.0029255,p01513
0.93577,0.88589,0.48499,0.39111,0.0028019,p01514
1.1927,1.0813,0.52269,0.86393,0.0026434,p01515
1.1313,0.91511,0.13759,0.76317,0.0021981,p01516
1.0163,0.83208,0.64729,0.70827,0.002568,p01517
1.0768,0.91488,0.26278,0.4937,0.0028364,p01518
1.1825,1.0002,0.63758,0.8662,0.0010272,p01519
1.0542,1.0032,0.47741,0.55237,0.0011246,p01520
1.0327,0.80402,0.78688,0.73261,0.0019117,p01521
1.1424,0.81085,0.28253,0.25904,0.0014015,p01522
0.95877,1.1501,0.38545,0.19108,0.0018099,p01523
1.1731,1.1706,0.10197,0.81516,0.0028563,p01524
1.0104,0.86014,0.42991,0.16473,0.0028491,p01525
1.0882,0.86728,0.75313,0.6596,0.0017525,p01526
0.97114,1.0185,0.15291,0.71862,0.0022355,p01527
1.1183,1.043,0.84781,0.36582,0.001939,p01528
1.0579,1.0602,0.12035,0.29017,0.0020259,p01529
1.1355,1.0218,0.28084,0.40585,0.0013141,p01530
1.0457,0.98377,0.41135,0.23914,0.0022958,p01531
0.8081,1.1968,0.69552,0.29738,0.0027726,p01532
0.82525,1.0162,0.21149,0.13014,0.0028514,p01533
1.1993,1.0254,0.19985,0.2726,0.0015649,p01534
0.8716,1.0684,0.17889,0.85013,0.0015169,p01535
1.1015,1.0449,0.15423,0.66243,0.0015202,p01536
0.82493,1.1738,0.29449,0.32006,0.0024749,p01537
0.91421,1.022,0.32763,0.7516,0.0016124,p01538
0.80075,0.99986,0.37003,0.73901,0.0026125,p01539
1.1353,0.87215,0.65882,0.70795,0.0029879,p01540
0.99215,1.1998,0.21182,0.22444,0.0021267,p01541
1.0222,1.17,0.67105,0.15548,0.0028701,p01542
0.94957,0.87822,0.25088,0.24117,0.0017696,p01543
1.073,0.82758,0.84383,0.45958,0.0023061,p01544
0.97247,0.9564,0.70095,0.70259,0.0023507,p01545
1.0312,0.9186,0.20927,0.11017,0.0020198,p01546
0.95392,1.1646,0.72685,0.78462,0.0029729,p01547
0.95463,0.91941,0.27201,0.55829,0.0021229,p01548
0.94184,1.0065,0.46063,0.32041,0.0025757,p01549
0.9266,1.0855,0.10271,0.61851,0.0025451,p01550
1.1216,1.1553,0.85067,0.32321,0.0018643,p01551
0.8334,0.9507,0.78727,0.42001,0.0027354,p01552
0.82607,0.89286,0.4274,0.52469,0.0019289,p01553
0.93061,1.1276,0.12764,0.76733,0.0024325,p01554
1.1815,1.1327,0.24223,0.73565,0.0010912,p01555
1.0545,1.0028,0.64631,0.87428,0.0016643,p01556
0.87815,0.86181,0.12838,0.41296,0.0027645,p01557
0.87583,1.1804,0.83714,0.66622,0.0027986,p01558
0.91505,1.0656,0.5491,0.56402,0.0021598,p01559
0.83629,1.16,0.70463,0.77584,0.0024228,p01560
1.0661,1.1548,0.12968,0.86697,0.002268,p01561
0.84982,0.94765,0.64324,0.54043,0.0012223,p01562
0.89091,1.1195,0.74927,0.89903,0.0019688,p01563
1.0938,1.0215,0.6666,0.18414,0.0017677,p01564
0.88589,0.81838,0.40663,0.11858,0.0019164,p01565
0.83823,1.0952,0.17801,0.2958,0.0019785,p01566
0.99023,0.8872,0.29745,0.58967,0.0017146,p01567
1.1443,0.8501,0.24241,0.38087,0.001394,p01568
1.156,0.95207,0.25581,0.51259,0.0026209,p01569
0.92242,1.1789,0.68725,0.18836,0.0029755,p01570
1.055,0.92283,0.31805,0.54775,0.0027041,p01571
0.8638,0.80128,0.53394,0.3076,0.0017319,p01572
1.1704,0.995,0.24358,0.44678,0.0021844,p01573
1.161,0.81151,0.87626,0.15113,0.0018377,p01574
0.95726,1.1453,0.34886,0.29471,0.0024975,p01575
1.1248,0.81908,0.52732,0.55377,0.0013605,p01576
0.94524,0.88315,0.6948,0.75308,0.0025886,p01577
0.99104,0.92208,0.49795,0.81777,0.002003,p01578
0.91592,0.89576,0.85214,0.45673,0.0011315,p01579
1.0777,1.0381,0.59352,0.13416,0.0022937,p01580
1.1239,0.82532,0.73829,0.872,0.0011575,p01581
1.088,1.035,0.83851,0.47692,0.0029034,p01582
1.1848,0.83853,0.55254,0.4126,0.001126,p01583
1.144,1.1458,0.60271,0.56787,0.0029677,p01584
1.0725,0.92411,0.11364,0.44382,0.0022008,p01585
0.97872,1.1313,0.54923,0.35884,0.002519,p01586
0.96409,1.1292,0.80321,0.15358,0.0013065,p01587
1.1013,0.82882,0.3019,0.17776,0.0023301,p01588
0.86883,1.0195,0.46873,0.17774,0.002481,p01589
1.0377,1.0335,0.60958,0.54885,0.0012826,p01590
1.1184,0.87025,0.50524,0.27793,0.0013975,p01591
0.8726,1.007,0.8569,0.60766,0.0026584,p01592
1.0027,0.86469,0.86724,0.84025,0.0016492,p01593
0.87219,1.0287,0.55809,0.83702,0.0018333,p01594
0.93613,1.0236,0.34435,0.66688,0.002203,p01595
1.1494,1.1117,0.23773,0.38661,0.0029057,p01596
0.80721,1.1051,0.76008,0.56398,0.0028439,p01597
0.93688,1.1478,0.75204,0.89207,0.002551,p01598
1.0287,0.87906,0.69681,0.60351,0.0023666,p01599
0.83285,1.1339,0.37914,0.73956,0.0027199,p01600
1.1461,0.93604,0.62294,0.19,0.0029781,p01601
0.92759,1.0233,0.64259,0.45718,0.0017778,p01602
1.0959,1.0504,0.49831,0.34383,0.0027362,p01603
1.1561,1.0929,0.70124,0.6057,0.0024084,p01604
0.97527,1.1724,0.35081,0.45179,0.0029648,p01605
1.1972,0.91589,0.29577,0.69672,0.0012011,p01606
0.85707,1.1231,0.33461,0.82035,0.0017088,p01607
1.1275,1.0968,0.81832,0.61477,0.002015,p01608
1.1312,0.99662,0.84271,0.63009,0.0027472,p01609
1.1133,0.95124,0.40574,0.23932,0.0016038,p01610
1.076,0.9446,0.40637,0.44573,0.0018042,p01611
1.1997,0.84269,0.47842,0.54071,0.0017978,p01612
0.81359,1.1418,0.79992,0.54683,0.0012879,p01613
1.0903,0.83456,0.30562,0.75724,0.0015173,p01614
0.86964,1.1567,0.66527,0.14162,0.0019139,p01615
1.013,1.0792,0.10688,0.57471,0.0011073,p01616
1.018,1.0352,0.3223,0.3663,0.0029065,p01617
1.0632,1.1382,0.52603,0.44765,0.0024512,p01618
1.0183,1.1266,0.38374,0.35114,0.0018594,p01619
1.1056,1.0191,0.13277,0.89709,0.0020074,p01620
0.90184,0.91793,0.68142,0.46926,0.0029692,p01621
1.1469,0.80218,0.33377,0.80394,0.0028655,p01622
1.0414,1.0395,0.25823,0.31982,0.0025866,p01623
1.0321,1.1569,0.64833,0.25253,0.0028615,p01624
1.0377,1.194,0.70852,0.60478,0.0014326,p01625
1.1791,1.051,0.54337,0.52028,0.0012577,p01626
1.1729,0.97593,0.56451,0.24423,0.0026406,p01627
1.1886,1.045,0.81155,0.76044,0.0018625,p01628
1.1748,1.0683,0.52585,0.61534,0.0016304,p01629
1.1937,1.0644,0.65364,0.14938,0.002613,p01630
0.80951,0.9438,0.49215,0.4408,0.0016009,p01631
0.87839,0.81957,0.55137,0.71088,0.0019997,p01632
1.1707,1.1891,0.75506,0.55865,0.001287,p01633
1.0919,1.1601,0.32278,0.59797,0.0021629,p01634
1.1169,1.0608,0.79103,0.58135,0.0014542,p01635
1.1785,1.0456,0.51684,0.37364,0.0028005,p01636
1.1461,0.84463,0.82687,0.19985,0.0013529,p01637
1.0294,0.8143,0.43068,0.37127,0.0018758,p01638
0.91344,1.1356,0.57463,0.10306,0.0025017,p01639
0.91959,1.1875,0.80466,0.13517,0.0012019,p01640
0.83759,0.80028,0.13667,0.53973,0.001757,p01641
0.81327,0.82362,0.43571,0.84072,0.0028819,p01642
1.1314,1.0526,0.34826,0.24315,0.0011309,p01643
0.8482,0.93962,0.22984,0.10807,0.0027297,p01644
1.0167,1.0515,0.81141,0.81396,0.0026452,p01645
1.1425,0.96809,0.81192,0.34191,0.0025671,p01646
0.86822,1.0235,0.80595,0.1994,0.0016021,p01647
1.1235,0.83077,0.79015,0.48654,0.0016944,p01648
1.0401,1.0051,0.68045,0.62593,0.0020895,p01649
0.91531,1.0883,0.20535,0.68449,0.0021714,p01650
1.118,0.91402,0.88314,0.78015,0.0029717,p01651
1.0419,0.83744,0.23006,0.56657,0.002554,p01652
1.0478,1.0761,0.63143,0.41783,0.0013313,p01653
0.88593,1.0558,0.52571,0.73088,0.0023233,p01654
0.90308,1.1677,0.78351,0.54759,0.0023791,p01655
1.032,0.88704,0.48362,0.14375,0.001232,p01656
1.0384,1.1474,0.86206,0.84698,0.001378,p01657
1.0409,0.83291,0.6077,0.14477,0.0022921,p01658
1.169,1.1479,0.41415,0.65592,0.0022842,p01659
0.97288,1.0702,0.57261,0.80918,0.0018726,p01660
1.0339,1.1207,0.53362,0.44171,0.0028248,p01661
1.1444,1.1638,0.52553,0.70635,0.0016405,p01662
0.99274,0.82013,0.71598,0.19363,0.0028253,p01663
0.94981,1.1748,0.26973,0.78867,0.0023879,p01664
1.0046,0.91236,0.81666,0.75549,0.0026585,p01665
1.195,1.0905,0.38593,0.23975,0.0027345,p01666
0.84234,1.1221,0.13506,0.38762,0.00145,p01667
0.83731,1.1648,0.88159,0.2449,0.0013935,p01668
