wind_speed,swr,turb_param/k_min,g2/constant_value,par_id
0.93483,0.95585,1.7822e-08,1.1235,p01165
1.1449,1.0522,1.0901e-08,2.1985,p01166
0.995,0.94762,6.6313e-06,3.0236,p01167
0.80354,0.99462,3.0319e-11,1.5713,p01168
0.99647,1.111,1.3019e-07,2.5303,p01169
1.1224,0.96802,5.5415e-12,0.54147,p01170
1.0088,1.052,2.7969e-12,1.8631,p01171
1.1558,1.112,1.5677e-14,3.4607,p01172
1.0019,1.1752,0.00026352,1.4102,p01173
0.91978,0.83579,3.5527e-09,2.8108,p01174
1.0857,1.1213,5.9227e-07,1.3475,p01175
0.96587,0.98993,3.1583e-08,1.9481,p01176
1.1095,0.89954,5.2099e-07,1.0138,p01177
0.84219,1.152,0.00017405,1.0318,p01178
1.1368,0.88286,2.6236e-14,2.6485,p01179
1.0833,0.92152,0.00027061,0.92513,p01180
0.9741,0.92432,9.3273e-11,1.7022,p01181
0.82945,0.93378,1.5219e-11,3.2206,p01182
1.1044,0.89659,1.853e-13,1.8459,p01183
0.88601,0.9346,5.927e-09,3.3575,p01184
1.1973,0.90321,3.0055e-14,2.3074,p01185
0.97725,0.80116,4.6941e-07,3.4163,p01186
1.0608,1.1766,8.1945e-12,1.3191,p01187
0.99085,1.0685,6.1302e-06,0.57938,p01188
1.0624,0.88325,5.263e-09,1.6641,p01189
1.1541,1.1155,2.004e-14,1.3691,p01190
1.1543,0.91289,4.8653e-10,1.2441,p01191
0.84667,1.1242,3.2601e-11,3.2434,p01192
0.81259,1.1431,6.6685e-13,3.1484,p01193
1.1176,0.94838,1.7878e-06,3.163,p01194
1.0664,0.91936,0.00021656,1.554,p01195
0.97544,1.0933,2.0889e-08,3.284,p01196
0.96702,1.0444,1.0911e-09,2.8679,p01197
0.98738,0.97002,9.6453e-10,0.69475,p01198
1.0928,0.9443,1.0719e-10,2.141,p01199
0.83745,0.92455,1.0874e-05,2.8985,p01200
1.0876,1.1774,4.9088e-11,2.6153,p01201
0.94277,1.1803,0.00011596,3.393,p01202
0.93292,1.1418,4.1176e-10,2.6517,p01203
1.1269,0.80126,4.0201e-09,3.4992,p01204
1.1398,1.0159,6.3016e-13,1.8857,p01205
1.1525,1.0759,4.8721e-13,3.3971,p01206
1.0027,0.87389,2.6767e-14,3.4406,p01207
0.94139,1.1953,2.0303e-05,1.9748,p01208
1.0735,0.93358,2.4713e-06,1.7764,p01209
1.1094,1.12,1.7782e-07,2.9861,p01210
0.88016,1.109,2.8505e-09,1.8158,p01211
0.86828,1.1299,5.8726e-15,3.0289,p01212
1.0329,1.0581,5.3808e-06,1.0816,p01213
0.85648,0.89053,2.0178e-05,2.4194,p01214
1.0535,0.90568,2.339e-10,3.3379,p01215
0.80829,0.83461,9.065e-08,2.959,p01216
0.88665,1.1895,4.0871e-13,1.5634,p01217
1.1874,1.151,2.4688e-11,1.5722,p01218
1.1141,1.134,6.4854e-08,1.0639,p01219
0.89043,1.0165,7.0621e-05,0.59266,p01220
1.0612,0.87008,3.8707e-10,1.8396,p01221
0.87574,0.8152,1.4351e-08,1.0331,p01222
1.1505,0.89429,4.0141e-13,1.7004,p01223
0.86641,0.89845,3.6227e-07,0.75504,p01224
1.0843,0.90492,3.3048e-12,1.3053,p01225
0.94713,1.0192,5.5236e-13,2.1705,p01226
0.80209,0.92459,6.7165e-09,2.3713,p01227
1.1646,0.93465,8.7393e-11,2.6212,p01228
0.83595,1.1402,8.9413e-11,2.0984,p01229
1.1891,1.137,5.2395e-05,2.4881,p01230
1.0469,0.90713,1.5427e-07,1.5013,p01231
0.89461,0.87421,4.5938e-11,1.6263,p01232
0.98311,1.1175,1.1038e-13,1.8223,p01233
0.94421,1.1658,6.1187e-11,1.4236,p01234
0.87778,0.95696,0.00038503,1.0649,p01235
1.0949,0.91612,2.5142e-05,2.9923,p01236
1.0803,0.82093,9.3022e-06,1.2631,p01237
1.0712,0.95682,2.6171e-09,0.59184,p01238
1.0883,1.0616,4.8909e-06,3.1261,p01239
0.83673,1.0526,7.0091e-12,2.8353,p01240
0.88422,1.1088,2.562e-10,1.9892,p01241
1.0141,1.1088,1.9029e-10,1.6174,p01242
0.83375,1.1903,6.8581e-07,2.2449,p01243
1.0235,0.87096,0.00039853,1.461,p01244
1.0681,1.0919,2.6472e-13,0.85812,p01245
0.94257,1.1992,0.00029052,0.71832,p01246
1.0218,1.1188,1.381e-10,1.1039,p01247
1.0205,0.981,0.00028291,2.4636,p01248
0.95534,0.94339,5.5273e-11,1.5834,p01249
1.1576,1.0613,8.2883e-09,3.0068,p01250
0.80289,0.9838,5.2752e-15,3.3599,p01251
1.1676,0.88048,1.6914e-10,3.0654,p01252
0.89266,0.82906,0.00010736,2.6478,p01253
0.83927,1.001,3.1827e-13,2.4437,p01254
0.81223,0.99733,6.0699e-08,1.7731,p01255
1.1936,0.94515,2.2564e-12,2.0673,p01256
1.1778,1.0711,9.0816e-14,3.4831,p01257
0.97147,0.97487,4.3739e-13,1.9582,p01258
0.92329,0.82614,6.1966e-15,1.2128,p01259
1.0174,0.99444,9.011e-07,1.236,p01260
1.1286,1.1801,1.982e-14,1.7621,p01261
0.97359,1.1205,2.2221e-08,2.9453,p01262
1.1122,1.089,7.378e-12,1.1447,p01263
1.0007,1.122,1.25e-09,1.2017,p01264
0.86498,1.1621,7.862e-07,1.0612,p01265
1.0957,0.94306,4.6051e-05,1.3036,p01266
0.9482,0.8502,9.281e-08,1.8064,p01267
1.072,1.1498,5.1886e-08,0.87213,p01268
0.84194,0.98983,7.7495e-15,3.3466,p01269
1.0479,1.0853,1.7739e-07,2.954,p01270
1.1488,1.1372,2.3922e-05,3.4911,p01271
1.1231,0.81839,2.9647e-05,3.2508,p01272
0.86594,0.84984,7.5663e-15,3.2253,p01273
1.013,0.88498,1.5442e-14,2.0646,p01274
0.81971,0.92252,2.8222e-12,3.0682,p01275
1.146,1.1907,9.8212e-06,2.7708,p01276
0.98499,0.83315,1.0276e-09,1.3953,p01277
1.1922,1.1438,1.9925e-11,1.1425,p01278
0.87916,1.1112,5.6476e-05,1.2491,p01279
1.0354,1.0243,8.1714e-15,2.9769,p01280
1.1611,0.99669,5.7147e-09,3.0507,p01281
0.98652,0.93205,1.6654e-09,1.2925,p01282
1.1527,1.0239,6.7552e-06,3.2746,p01283
0.91661,0.86098,1.6305e-08,1.5779,p01284
1.1199,0.97821,2.2544e-14,1.122,p01285
1.0996,1.1443,4.4936e-06,2.9977,p01286
0.87189,1.1133,2.7023e-08,2.6711,p01287
1.176,0.90469,1.511e-06,2.3607,p01288
0.96352,0.95577,1.6753e-14,2.2189,p01289
1.005,1.1353,7.178e-05,1.3102,p01290
1.0821,0.98685,0.00015444,2.657,p01291
0.94754,1.1665,5.7768e-13,2.2302,p01292
0.85405,1.0335,0.00025396,2.2707,p01293
1.1281,0.92445,1.6532e-12,0.58774,p01294
1.1952,1.0214,1.3579e-05,1.4315,p01295
0.8212,0.93148,1.2932e-08,3.2036,p01296
1.051,1.1179,3.3519e-06,1.4038,p01297
1.0367,1.1552,1.4651e-06,0.9384,p01298
0.85714,0.88934,1.1192e-05,1.605,p01299
1.1664,1.1239,6.5593e-13,3.2243,p01300
0.97832,0.82244,1.7204e-06,3.4504,p01301
1.0339,0.97944,8.0437e-11,1.3007,p01302
0.80442,1.0653,2.6092e-06,2.0201,p01303
0.93906,1.1839,0.00032307,2.5532,p01304
0.90124,1.0753,1.1819e-11,2.7177,p01305
1.1565,1.1917,9.596e-14,3.4144,p01306
1.1891,0.81619,1.0198e-11,2.8341,p01307
1.0396,0.83899,6.1967e-10,2.2129,p01308
1.0693,1.1894,7.5873e-13,0.75251,p01309
1.1371,0.89101,1.5248e-14,1.9934,p01310
1.0694,0.95924,1.334e-11,1.6157,p01311
0.83145,1.1869,4.37e-11,2.0831,p01312
0.93678,0.95787,6.0486e-13,1.4721,p01313
0.9986,0.8288,4.4673e-10,0.75111,p01314
0.88765,0.97977,3.6575e-06,2.2773,p01315
0.9423,1.1906,2.1686e-14,2.3989,p01316
0.80656,0.87136,1.2841e-12,0.6205,p01317
0.913,0.91096,0.00029926,1.7894,p01318
0.80252,0.84265,2.3732e-14,1.0971,p01319
0.88528,1.1398,1.3528e-14,0.721,p01320
0.9956,0.89836,1.5506e-05,1.4448,p01321
1.183,1.1489,5.1431e-10,3.41,p01322
1.0997,0.89375,1.6344e-05,2.0036,p01323
0.8329,1.1016,8.9515e-09,3.1281,p01324
1.0906,1.0622,1.6677e-06,0.92281,p01325
0.85185,0.92335,5.6121e-10,0.79702,p01326
0.88781,0.91763,1.0065e-08,3.4453,p01327
0.91501,0.86407,2.3843e-10,3.3694,p01328
0.95705,1.1969,4.4472e-05,2.0054,p01329
1.1106,1.1268,0.00025542,1.4228,p01330
1.0236,0.99839,5.1694e-05,2.6197,p01331
0.82283,1.1595,6.9669e-13,1.3808,p01332
1.0411,1.0512,4.1325e-10,2.9681,p01333
1.1581,1.0872,3.4498e-09,3.049,p01334
1.1818,0.91235,3.037e-07,0.61378,p01335
1.0278,0.97256,1.5942e-09,1.8966,p01336
0.81781,1.1079,9.4451e-13,1.1432,p01337
0.82956,0.80569,1.3128e-13,1.007,p01338
0.95577,0.97173,3.4285e-09,2.6885,p01339
1.1795,0.89854,6.1358e-12,1.9294,p01340
0.96084,1.1048,5.355e-14,2.4526,p01341
0.88238,0.85032,5.5945e-12,1.2305,p01342
1.0733,0.84552,9.081e-13,2.8857,p01343
1.1198,0.95341,1.3082e-05,1.4327,p01344
1.0797,0.86249,2.8988e-05,1.5246,p01345
1.0895,0.93738,1.251e-08,1.2266,p01346
1.1604,0.93598,1.2542e-12,2.3308,p01347
1.0515,1.1831,4.278e-14,0.83028,p01348
0.96236,0.83182,1.0641e-07,3.3702,p01349
0.95808,0.88355,3.7457e-10,2.7469,p01350
1.1871,0.82116,8.148e-12,2.0194,p01351
0.96545,0.83093,8.2413e-14,1.3176,p01352
0.80939,1.1453,1.6155e-07,0.82605,p01353
0.86654,1.127,4.5202e-07,2.1995,p01354
0.95239,1.1422,4.1754e-07,0.86466,p01355
0.86767,0.93045,3.2709e-09,3.3272,p01356
0.87416,0.94542,7.2922e-09,3.4139,p01357
0.86695,1.0768,5.9782e-09,1.4547,p01358
1.0582,1.1934,1.5687e-10,0.59021,p01359
0.83886,1.1588,1.1594e-11,0.97011,p01360
0.88719,0.92666,0.00030909,0.58212,p01361
1.013,0.81311,3.2798e-08,2.8298,p01362
1.0082,0.83887,1.2088e-13,2.9958,p01363
1.0898,1.1143,0.00015594,2.774,p01364
0.82102,1.1249,3.6088e-14,0.54042,p01365
1.089,1.1106,2.9455e-10,2.786,p01366
1.0291,1.0542,1.1027e-08,2.6129,p01367
1.1424,0.8757,5.8646e-05,1.214,p01368
1.0357,0.96947,1.8546e-14,1.6313,p01369
1.0023,0.94198,6.5186e-09,2.1355,p01370
0.94388,1.1128,2.0011e-05,3.1509,p01371
0.95517,0.87204,2.2709e-14,1.5588,p01372
1.1354,1.0662,2.1168e-08,1.4646,p01373
0.84182,1.079,5.7464e-09,1.4167,p01374
0.90007,0.89401,1.2817e-10,1.5814,p01375
1.1024,0.91451,1.7888e-07,3.303,p01376
1.1683,1.1144,3.6626e-13,2.457,p01377
0.98825,0.87072,1.1455e-08,1.946,p01378
0.85029,0.99372,3.4437e-13,2.9056,p01379
1.1422,1.1465,5.9466e-10,0.55236,p01380
1.0094,1.0608,9.5656e-14,2.4216,p01381
0.85581,0.95027,2.2582e-06,3.0165,p01382
0.95458,0.87966,5.5461e-15,0.86256,p01383
0.89731,0.8803,9.74e-06,3.3642,p01384
1.0943,1.0954,2.1779e-06,3.0719,p01385
0.87322,1.1186,3.7719e-09,2.3031,p01386
1.1306,1.0472,8.2797e-06,2.4827,p01387
0.89228,0.99296,7.3681e-05,2.3697,p01388
1.1692,1.0703,1.0735e-09,2.4086,p01389
1.0822,1.1685,5.401e-09,1.4281,p01390
0.9018,0.95796,7.2595e-05,1.2695,p01391
0.81121,1.1459,4.4465e-11,3.4873,p01392
0.94453,1.0363,2.9666e-13,0.59692,p01393
0.84709,0.86887,0.00024811,2.5278,p01394
0.89912,0.92658,1.2841e-13,1.9807,p01395
1.1709,0.97888,2.0631e-10,0.52838,p01396
1.021,0.94774,2.1855e-07,2.7775,p01397
1.1185,1.021,8.4095e-12,1.2974,p01398
1.0821,1.1863,5.5564e-13,1.0758,p01399
1.066,1.1928,4.8988e-10,3.0989,p01400
0.91754,1.0108,3.0531e-13,0.60729,p01401
1.0112,1.1939,2.1069e-07,2.4531,p01402
1.1913,0.99621,1.6535e-11,2.5161,p01403
0.98454,0.87433,8.02e-06,2.5716,p01404
1.1496,1.1282,2.7312e-05,3.0219,p01405
0.96321,1.1284,2.076e-05,1.8876,p01406
1.0307,1.0517,3.8163e-10,2.2975,p01407
0.84313,0.94001,0.00010644,1.8249,p01408
1.0613,1.049,3.2283e-11,2.0689,p01409
1.0831,0.8196,7.4566e-10,3.0464,p01410
0.827,1.0197,8.9291e-09,1.7233,p01411
0.97138,1.0425,3.0568e-08,2.8314,p01412
1.1514,1.0263,0.00024107,0.55718,p01413
1.0338,1.174,2.8875e-07,1.6271,p01414
1.1134,1.199,4.6978e-14,1.2744,p01415
0.85876,0.8851,1.7688e-09,0.8633,p01416
1.0048,1.0586,6.0476e-14,2.763,p01417
0.94169,1.1468,1.4816e-12,0.91491,p01418
0.90793,1.0006,3.3244e-09,1.6325,p01419
0.91183,1.0771,3.4728e-12,1.8584,p01420
0.98773,0.95626,1.9665e-07,2.9371,p01421
1.1421,1.0067,0.00022609,2.508,p01422
0.97552,0.80264,5.2935e-10,2.672,p01423
1.0276,0.9548,5.6831e-15,3.0356,p01424
0.98836,1.1618,5.8373e-07,3.194,p01425
0.89768,1.0531,3.1162e-13,3.0791,p01426
0.88878,0.81277,8.156e-14,2.381,p01427
0.94931,0.84813,3.1052e-06,2.5432,p01428
1.1061,0.94553,4.3407e-13,1.7183,p01429
1.0345,1.0765,2.9317e-14,0.54221,p01430
0.87495,0.99657,5.2702e-06,1.7284,p01431
0.83991,1.0358,8.0575e-14,3.4552,p01432
1.1124,1.1872,6.7475e-08,0.64527,p01433
1.0209,0.85731,6.9314e-05,1.2729,p01434
1.1921,1.0966,1.0587e-05,3.238,p01435
0.94866,0.84857,4.799e-08,0.86203,p01436
0.81393,0.80404,2.7697e-05,2.8508,p01437
0.96834,0.98211,1.6291e-14,2.0595,p01438
0.82318,1.1253,1.0657e-05,0.72299,p01439
1.0835,0.82928,6.6602e-08,2.2652,p01440
1.0461,1.0461,1.784e-12,1.3307,p01441
1.0635,0.90341,3.7038e-06,1.3943,p01442
1.1904,1.1239,1.6327e-12,3.4347,p01443
1.0273,1.1102,1.4023e-06,1.0807,p01444
1.131,0.85876,1.0035e-11,0.54733,p01445
0.82214,1.0449,3.9611e-08,1.2168,p01446
1.1519,0.89006,7.9919e-08,1.6591,p01447
0.95831,1.1307,2.6845e-09,1.7738,p01448
0.81157,1.0071,1.5755e-05,1.2998,p01449
0.85731,0.94073,8.666e-07,2.3657,p01450
1.1247,0.85773,2.3149e-10,3.0918,p01451
1.1785,0.84347,5.7398e-06,2.6384,p01452
1.1945,0.95438,1.9476e-10,1.7245,p01453
1.1198,1.0903,7.582e-15,2.3573,p01454
1.0068,1.1891,3.6444e-12,2.0997,p01455
1.043,1.1024,2.4496e-07,3.078,p01456
0.83764,0.9661,2.035e-06,2.9667,p01457
1.1126,0.89785,2.176e-05,1.8793,p01458
0.9042,0.90309,1.5965e-06,2.7362,p01459
1.1886,0.92424,0.00012285,1.5501,p01460
0.86106,1.0649,3.8204e-08,2.2158,p01461
1.1312,0.86079,2.0545e-05,1.8163,p01462
0.8067,0.98763,2.1819e-08,0.85007,p01463
0.83219,0.91503,6.9418e-09,2.8445,p01464
1.0103,1.1925,6.1683e-13,1.2756,p01465
0.98246,0.92029,1.897e-14,2.2394,p01466
0.95333,0.80977,1.0031e-06,3.1922,p01467
1.173,0.9505,9.9398e-10,1.1597,p01468
1.0553,0.92733,5.6419e-10,0.68689,p01469
0.9401,1.0166,8.6244e-08,1.9104,p01470
0.92757,1.0667,0.00012896,2.0205,p01471
1.1179,0.96462,7.1563e-13,3.4088,p01472
1.0944,0.86144,2.5479e-08,2.9219,p01473
0.87064,0.81094,2.1669e-13,2.8689,p01474
1.0165,1.0118,0.00016891,1.5926,p01475
1.0385,1.0266,3.1709e-10,0.77358,p01476
1.1931,1.1086,0.00020451,1.8001,p01477
0.97719,1.0124,3.3182e-12,3.3683,p01478
0.87867,1.1987,2.0785e-13,2.7097,p01479
0.85035,0.91419,0.00012155,3.4581,p01480
0.82761,1.1781,1.8471e-08,3.4208,p01481
1.0764,1.021,6.1173e-11,1.3367,p01482
1.1405,1.1168,7.5705e-12,1.2855,p01483
0.98109,0.8876,3.0024e-05,2.9409,p01484
1.0845,0.90208,3.2167e-14,3.3137,p01485
1.1232,1.0899,2.7558e-05,1.1018,p01486
0.81372,1.16,1.0214e-06,3.1495,p01487
1.036,1.1758,2.3738e-09,2.3207,p01488
1.0824,0.85238,9.463e-07,1.3714,p01489
1.0563,1.1848,6.0615e-12,1.2171,p01490
1.141,0.86569,4.2066e-07,3.0727,p01491
1.0577,1.0253,7.2952e-15,1.1818,p01492
0.99771,1.0097,0.00041872,1.9882,p01493
0.99272,1.0764,4.8929e-11,1.1687,p01494
0.91972,1.0402,5.3175e-05,2.9464,p01495
0.98342,0.9655,3.3821e-13,0.9794,p01496
0.99831,1.0883,6.8639e-13,2.1262,p01497
0.92794,0.92308,6.9192e-08,2.7389,p01498
0.83156,1.0879,1.8615e-05,2.0082,p01499
1.0994,0.89237,4.0153e-08,0.99943,p01500
1.0216,1.0707,7.0072e-06,1.6298,p01501
1.1933,0.92402,6.0919e-05,3.3214,p01502
0.8996,1.1193,1.521e-07,3.4814,p01503
1.1624,0.99728,5.3084e-15,2.9684,p01504
0.80847,1.0774,2.1726e-11,2.0484,p01505
0.8967,0.9455,7.015e-14,0.73775,p01506
1.0569,1.1036,2.6109e-13,2.7823,p01507
1.055,1.0335,3.1508e-11,0.57292,p01508
0.99425,1.1994,5.2533e-10,2.2613,p01509
0.83935,1.0007,5.4313e-08,1.7168,p01510
0.92124,0.84291,3.911e-07,1.8935,p01511
0.85165,1.0236,2.7183e-12,0.78444,p01512
1.0352,1.1892,0.00017738,3.036,p01513
0.80799,0.97273,1.2682e-13,2.83,p01514
1.1289,0.99101,1.5727e-08,1.4193,p01515
1.1254,1.0079,7.5941e-07,3.1889,p01516
0.96648,1.0596,6.3731e-08,0.89393,p01517
0.87542,0.9982,1.8156e-07,2.911,p01518
1.1017,1.1533,1.2228e-12,1.4114,p01519
1.1812,1.1887,5.9397e-15,1.5742,p01520
1.1958,1.1462,8.3904e-14,1.4816,p01521
0.955,1.1935,2.3825e-12,3.2456,p01522
0.93847,0.87067,2.3564e-14,1.3825,p01523
1.0677,1.0541,8.9195e-12,2.7427,p01524
0.90532,0.87086,7.991e-14,3.3669,p01525
0.87229,1.153,3.1947e-11,1.739,p01526
1.1103,1.0458,9.8769e-14,1.527,p01527
0.8508,0.80062,9.5008e-11,2.1775,p01528
1.1187,0.86365,1.4406e-12,2.1084,p01529
0.96863,1.1649,2.1033e-10,2.2635,p01530
0.96427,1.0639,0.00043752,2.5218,p01531
0.82481,1.0635,1.006e-06,2.6493,p01532
0.93388,1.0442,4.1969e-13,2.0169,p01533
0.99961,1.1545,1.1794e-14,0.57131,p01534
1.0543,1.0656,1.0638e-13,1.7255,p01535
0.81699,1.0128,5.1454e-13,0.77617,p01536
1.1882,1.1217,1.0297e-07,2.8018,p01537
0.93965,0.96055,2.8409e-11,0.57327,p01538
0.88084,1.0459,2.2416e-12,3.478,p01539
0.90524,1.0624,1.9373e-05,1.4259,p01540
0.91544,0.95665,1.3187e-14,0.73891,p01541
1.1954,0.82306,1.3123e-08,0.98421,p01542
0.81166,1.1908,1.2859e-07,2.4628,p01543
0.92139,1.1177,2.4868e-13,2.0131,p01544
1.0993,1.1451,5.2575e-12,2.0607,p01545
1.032,1.1185,8.5312e-12,1.5405,p01546
1.1162,1.0899,1.5948e-12,0.53725,p01547
1.1391,1.1414,4.9314e-12,0.69735,p01548
1.1436,1.1822,5.2792e-08,2.8808,p01549
0.83312,1.1859,1.385e-07,2.0628,p01550
1.0808,1.1648,3.1054e-07,2.7554,p01551
0.82462,0.93188,0.00028504,3.1974,p01552
0.90748,0.96374,4.1789e-13,3.4757,p01553
0.90903,0.92895,1.2223e-09,1.2602,p01554
1.0425,1.0001,1.0775e-14,1.5901,p01555
1.1618,1.1613,6.4635e-08,1.5732,p01556
1.0757,0.91866,3.0755e-08,1.1481,p01557
0.89361,1.1259,1.7148e-08,3.369,p01558
0.97293,1.0016,2.7249e-08,3.0527,p01559
0.86998,1.0047,2.9918e-10,1.2289,p01560
1.0274,1.0407,1.4114e-09,1.7291,p01561
1.1962,1.1773,1.3142e-08,2.4497,p01562
1.0404,1.0786,5.1396e-14,1.7355,p01563
0.82039,1.0536,8.6189e-13,0.76682,p01564
1.1432,0.94444,2.1896e-05,1.9113,p01565
1.1713,1.1834,0.00024257,2.1673,p01566
1.1196,0.90735,1.7852e-13,2.9906,p01567
1.1745,1.048,9.0478e-07,1.2495,p01568
1.0649,0.89013,1.3309e-05,3.365,p01569
1.1797,0.8693,1.0044e-13,3.4765,p01570
0.92344,0.88367,1.1147e-10,1.277,p01571
0.98592,0.90269,3.5907e-06,3.1416,p01572
1.0313,1.1407,5.1899e-12,1.2667,p01573
1.1919,0.80193,1.4382e-06,0.62422,p01574
0.99296,0.85338,1.2974e-06,0.60855,p01575
0.8224,1.0493,4.5132e-12,1.836,p01576
1.1404,0.88004,3.7522e-13,0.74534,p01577
1.161,0.93448,1.3572e-14,1.8825,p01578
0.82012,1.1265,4.2884e-12,2.415,p01579
0.98184,1.0815,3.5157e-13,0.5606,p01580
0.96553,0.88741,1.1609e-14,2.9213,p01581
1.1711,1.1117,3.6384e-13,2.8103,p01582
1.1307,0.92818,1.117e-12,1.7439,p01583
1.0964,1.1128,2.4423e-13,0.75797,p01584
0.94847,1.0511,1.0921e-13,0.84976,p01585
1.1089,0.87221,2.8954e-11,2.1765,p01586
1.0852,1.1229,4.5259e-14,2.51,p01587
0.88922,1.1707,1.8742e-09,1.0783,p01588
1.0033,0.81661,2.7365e-11,0.56459,p01589
1.0912,0.90974,5.7264e-10,3.2285,p01590
1.1484,1.0312,3.7498e-11,1.3894,p01591
1.1045,1.113,1.0458e-06,2.3744,p01592
0.96673,1.1225,5.0389e-09,2.2659,p01593
1.1484,1.0042,2.1834e-11,3.0052,p01594
0.80686,1.0679,1.4736e-14,1.9246,p01595
0.90405,1.1855,4.1652e-06,1.9127,p01596
1.1896,0.87051,5.4548e-06,3.2,p01597
1.0092,1.0519,8.518e-05,0.98224,p01598
0.8397,0.82739,4.5223e-10,2.196,p01599
1.0118,1.1342,1.0943e-05,2.531,p01600
1.1402,1.1819,0.00015605,2.3135,p01601
0.81238,1.0989,9.9733e-05,2.913,p01602
1.1816,1.1533,6.3862e-07,2.2362,p01603
0.90768,1.1829,1.1915e-06,2.4262,p01604
0.86345,1.1035,0.00030454,1.5746,p01605
1.1609,1.0873,3.5939e-12,3.0178,p01606
1.1429,0.91038,0.00017906,2.0239,p01607
1.1964,1.0857,2.6245e-09,1.6075,p01608
1.1821,1.1202,3.6059e-10,3.1379,p01609
0.8378,0.82778,4.4245e-05,3.0672,p01610
0.85909,0.80957,1.6838e-07,2.1516,p01611
1.155,1.078,3.284e-06,2.7271,p01612
1.1249,1.156,0.00045399,3.3434,p01613
1.0599,0.99702,9.1081e-09,2.932,p01614
0.83984,0.84114,6.7093e-15,2.1896,p01615
1.0852,0.8684,7.5629e-05,2.3927,p01616
1.1263,0.96072,1.7424e-09,0.68885,p01617
1.0485,1.0451,2.5178e-13,1.3567,p01618
0.83042,1.0775,1.8777e-12,2.616,p01619
0.87876,0.93783,4.1536e-10,0.74604,p01620
0.9477,0.99566,2.1907e-06,0.95379,p01621
0.96208,1.1749,1.3867e-11,2.5553,p01622
0.9806,1.1344,0.00019826,1.6099,p01623
1.1609,1.0975,7.4943e-05,1.4617,p01624
1.0966,0.92553,2.578e-06,1.3167,p01625
1.1906,1.1395,2.8424e-09,1.9944,p01626
0.89055,1.0815,2.7571e-08,2.5735,p01627
1.1131,0.89616,1.3122e-07,2.0026,p01628
0.88098,1.0846,3.2532e-14,1.7236,p01629
1.0313,1.1619,1.2151e-08,1.107,p01630
0.84966,0.94105,1.5405e-10,1.765,p01631
1.1612,0.94822,0.00030176,3.3655,p01632
1.1592,1.0072,7.3165e-08,2.3312,p01633
0.82645,0.99488,1.4155e-10,0.64107,p01634
1.0269,0.80593,6.6562e-06,2.0864,p01635
0.92826,1.0958,9.9419e-13,1.4772,p01636
1.0444,0.96557,1.3991e-13,3.4994,p01637
0.98356,0.81231,1.4113e-07,3.3402,p01638
0.82894,1.132,3.5221e-09,1.7699,p01639
1.1449,0.82496,1.1322e-08,1.6781,p01640
0.86461,1.1746,5.2135e-05,0.69297,p01641
1.0158,1.117,0.00021143,1.3507,p01642
0.90013,0.87729,3.5548e-06,2.0851,p01643
0.94376,0.82083,8.885e-11,2.5351,p01644
0.96708,0.90403,1.8953e-13,1.6194,p01645
0.84692,1.0223,1.6263e-06,1.4713,p01646
0.92444,0.96834,9.5882e-12,2.2337,p01647
0.95673,1.1415,2.4807e-09,1.8604,p01648
0.86065,1.1054,7.581e-09,0.86994,p01649
1.0476,0.83728,1.317e-09,2.6705,p01650
1.1961,0.95505,2.3168e-13,1.0551,p01651
0.89274,0.93617,0.0003406,1.1098,p01652
1.0841,0.82215,1.4411e-09,2.3691,p01653
0.99463,0.84338,7.8624e-15,3.1177,p01654
0.84453,1.044,1.2307e-08,1.7632,p01655
0.84484,1.0211,2.5898e-06,0.58932,p01656
0.89575,0.97427,8.736e-08,1.7146,p01657
0.80411,1.0621,1.8288e-13,2.5111,p01658
1.0437,0.87643,7.9942e-05,3.1119,p01659
1.1966,1.1074,2.3346e-09,1.2011,p01660
1.1494,0.91466,9.9792e-10,1.8911,p01661
0.80091,1.038,1.0105e-10,1.145,p01662
0.99542,1.0882,1.6329e-07,1.7499,p01663
0.91957,0.83565,3.8948e-05,2.307,p01664
1.1923,0.84639,6.6884e-11,3.2574,p01665
0.98276,0.84011,9.7115e-15,1.7138,p01666
0.89906,0.9762,3.1627e-14,1.9308,p01667
0.92,1.0145,9.2006e-05,2.698,p01668
1.0866,0.8546,6.7275e-10,0.5164,p01669
1.175,0.93487,1.2146e-06,2.6143,p01670
0.92361,0.94288,2.0516e-12,2.6376,p01671
0.83209,0.91363,2.3247e-10,2.7141,p01672
1.0863,1.0481,1.8896e-10,2.0823,p01673
1.0923,1.0403,1.7652e-08,0.69914,p01674
1.0493,1.0732,0.00043955,1.7412,p01675
0.97174,0.98737,1.9407e-06,3.429,p01676
0.93839,0.84283,0.00014354,1.2823,p01677
0.92384,1.1163,5.5528e-06,2.4103,p01678
0.80105,0.84264,2.1437e-11,2.4181,p01679
0.95281,0.93642,1.63e-11,3.2305,p01680
0.87517,0.84056,2.9733e-11,2.7298,p01681
1.1749,0.909,5.4361e-07,3.0318,p01682
1.0022,0.9956,4.189e-10,0.88827,p01683
1.1027,0.81733,6.4329e-05,2.6761,p01684
1.1912,1.0973,5.8998e-13,3.2973,p01685
0.93494,1.0086,5.1405e-08,1.629,p01686
1.1759,1.0169,5.8225e-13,1.4387,p01687
0.97965,1.1126,1.2685e-06,1.9141,p01688
1.0592,0.83159,7.2188e-07,1.9523,p01689
1.174,1.1731,3.5381e-13,2.9347,p01690
